Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
MS-PI,895421,MORGAN STANLEY,,,,Refer to original file,Refer to original file
MS-PF,895421,MORGAN STANLEY,,,,Refer to original file,Refer to original file
GS-PK,886982,GOLDMAN SACHS GROUP INC,2162640.0,135165,163,"ative tax consequences tothe recipient under these provisions.  Pay Ratio Disclosure &nbsp;&#8718;&nbsp;In accordance with newly effective SEC rules, we have calculated the ratio between the 2017 compensation of our CEO and the median of the 2017 compensation of all of our employees (other than the "," 2018 SIP and Awards under the 2018 SIP are intended to be designed and administered so that any Awards under the 2018 SIP that are considered to be deferred compensation will not give rise to any negative tax consequences tothe recipient under these provisions.  Pay Ratio Disclosure &nbsp;&#8718;&nbsp;In accordance with newly effective SEC rules, we have calculated the ratio between the 2017 compensation of our CEO and the median of the 2017 compensation of all of our employees (other than the "
MS-PK,895421,MORGAN STANLEY,,,,Refer to original file,Refer to original file
MS-PE,895421,MORGAN STANLEY,,,,Refer to original file,Refer to original file
GOOG,1652044,Alphabet Inc.,,197274,,"e voted on at the Annual Meeting, the voting process, the compensation of our directorsand certain of our executive officers, corporate governance, and certain other required information.4.Why                                         did I receive a notice in the mail regarding the Internet availabil",osed services for independence and 2) pre-approval of the servicesby the Audit Committee. The Audit Committee considers whether the provision of services other than audit services is compatiblewith maintaining Ernst &amp; Young LLP&rsquo;s independence.    ALPHABET INC.&nbsp;|&nbsp;2018&nbsp;Proxy Statement&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;47    &nbsp;Back to Contents    Pre-ApprovalPolicies and ProceduresAllaudit and non-audit services provided by Ernst &amp; Young LLP to us must be pre-approved in
SPG-PJ,1063761,SIMON PROPERTY GROUP INC /DE/,430976.0,53872,88,"nces are supplied to help you find further information in this Proxy Statement.   ELIGIBILITY TO VOTE (page 49)        You can vote if you were a shareholder of record at the close of business on the Record Date (March&nbsp;15, 2018).    HOW TO CAST YOUR VOTE (page 3)        You can vote by any of t","ned elsewhere in this Proxy Statement. This summary does not contain all of the information that you shouldconsider, and you should read the entire Proxy Statement carefully before voting. Page references are supplied to help you find further information in this Proxy Statement.   ELIGIBILITY TO VOTE (page 49)        You can vote if you were a shareholder of record at the close of business on the Record Date (March&nbsp;15, 2018).    HOW TO CAST YOUR VOTE (page 3)        You can vote by any of t"
SCHW-PD,316709,SCHWAB CHARLES CORP,1374128.0,98152,146,"08&nbsp;&nbsp;President and Chief Executive Officer, The Charles Schwab Corporation&nbsp;Financial&nbsp;servicesexpertise andleadershipexperience&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Joan T. Dea&nbsp;&nbsp;54&nbsp;&nbsp;&nbsp;2017&nbsp;&nbsp;Founder and Managing Di"," in the proxy statement.  &nbsp;Name&nbsp;Age&nbsp;&nbsp;DirectorSince&nbsp;&nbsp;Occupation&nbsp;Skills&nbsp;Independent&nbsp;&nbsp;Committees Walter W. Bettinger II&nbsp;&nbsp;57&nbsp;&nbsp;&nbsp;2008&nbsp;&nbsp;President and Chief Executive Officer, The Charles Schwab Corporation&nbsp;Financial&nbsp;servicesexpertise andleadershipexperience&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Joan T. Dea&nbsp;&nbsp;54&nbsp;&nbsp;&nbsp;2017&nbsp;&nbsp;Founder and Managing Di"
MET-PA,1099219,METLIFE INC,1475880.0,73794,200,"p;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; MetLife presented the amounts above for 2017 and 2016 in itsquarterly financial supplement furnished on Form 8-K on February 13, 2018. Each of the amounts presented above exclude the impact of the rel","bsp;&nbsp;$1.6&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;$3.7&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;$6.5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; MetLife presented the amounts above for 2017 and 2016 in itsquarterly financial supplement furnished on Form 8-K on February 13, 2018. Each of the amounts presented above exclude the impact of the rel"
AIG-PA,5272,"AMERICAN INTERNATIONAL GROUP, INC.",1604650.0,64186,259,nts                             &#8203;              &#8203;              &#8203;              &#8203;              85              &#8203;              &#8203;                                      &#8203;                              Incorporation by Reference                             &#8203;   ,   &#8203;              84              &#8203;              &#8203;                                      &#8203;                              Important Notice Regarding Delivery of Shareholder Documents                             &#8203;              &#8203;              &#8203;              &#8203;              85              &#8203;              &#8203;                                      &#8203;                              Incorporation by Reference                             &#8203;   
MET-PE,1099219,METLIFE INC,1475880.0,73794,200,"p;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; MetLife presented the amounts above for 2017 and 2016 in itsquarterly financial supplement furnished on Form 8-K on February 13, 2018. Each of the amounts presented above exclude the impact of the rel","bsp;&nbsp;$1.6&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;$3.7&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;$6.5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; MetLife presented the amounts above for 2017 and 2016 in itsquarterly financial supplement furnished on Form 8-K on February 13, 2018. Each of the amounts presented above exclude the impact of the rel"
PLDGP,1045609,"Prologis, Inc.",1898300.0,94915,204,p; Continuous Board Refreshment Ms. Cristina Bita is our newdirector nominee (third new director nominee in three years) 10 Green Stars awarded by GRESB(1) (North America and Asia Sector Leader) (their highest designation for outstanding performance in ESG)  &nbsp; &nbsp;&nbsp;&nbsp; &nbsp; 3&nbsp;&,"vironmentalStewardship, Social Responsibility and Governance&#148; and &#147;Compensation Discussion and Analysis.&#148;  &nbsp;(1)Global Real Estate Sustainability Benchmark (&#147;GRESB&#148;)  &nbsp; Continuous Board Refreshment Ms. Cristina Bita is our newdirector nominee (third new director nominee in three years) 10 Green Stars awarded by GRESB(1) (North America and Asia Sector Leader) (their highest designation for outstanding performance in ESG)  &nbsp; &nbsp;&nbsp;&nbsp; &nbsp; 3&nbsp;&"
ENBA,895728,ENBRIDGE INC,365721.0,121907,30,"o the long-termsustainability of our business, and that our performance in this area is critical to differentiating our company. By engaging with our stakeholders, we&#146;ve identified the most important factors that support our long-term sustainability: safetyand environmental protection; communit",
PSA-PH,1393311,Public Storage,983883.0,22881,439,nd Trustees&nbsp;&nbsp; &#9745;&#8194;&#8201;&#8201;NoEmployment Agreement with Officers &#9745;&#8194;&#8201;&#8201;Code of Ethicsfor Senior Financial Executives&nbsp;&nbsp; &#9745;&#8194;&#8201;&#8201;Majority ofExecutive Compensation is &#147;At-Risk&#148; &nbsp; Public Storage &#149; 2018Proxy S,8194;&#8201;&#8201;Annual Boardand Committee Self-Evaluations&nbsp;&nbsp; &#9745;&#8194;&#8201;&#8201;NoStockholder Rights Plan (poison pill) &#9745;&#8194;&#8201;&#8201;Code of Conductfor Employees and Trustees&nbsp;&nbsp; &#9745;&#8194;&#8201;&#8201;NoEmployment Agreement with Officers &#9745;&#8194;&#8201;&#8201;Code of Ethicsfor Senior Financial Executives&nbsp;&nbsp; &#9745;&#8194;&#8201;&#8201;Majority ofExecutive Compensation is &#147;At-Risk&#148; &nbsp; Public Storage &#149; 2018Proxy S
PSA-PK,1393311,Public Storage,983883.0,22881,439,nd Trustees&nbsp;&nbsp; &#9745;&#8194;&#8201;&#8201;NoEmployment Agreement with Officers &#9745;&#8194;&#8201;&#8201;Code of Ethicsfor Senior Financial Executives&nbsp;&nbsp; &#9745;&#8194;&#8201;&#8201;Majority ofExecutive Compensation is &#147;At-Risk&#148; &nbsp; Public Storage &#149; 2018Proxy S,8194;&#8201;&#8201;Annual Boardand Committee Self-Evaluations&nbsp;&nbsp; &#9745;&#8194;&#8201;&#8201;NoStockholder Rights Plan (poison pill) &#9745;&#8194;&#8201;&#8201;Code of Conductfor Employees and Trustees&nbsp;&nbsp; &#9745;&#8194;&#8201;&#8201;NoEmployment Agreement with Officers &#9745;&#8194;&#8201;&#8201;Code of Ethicsfor Senior Financial Executives&nbsp;&nbsp; &#9745;&#8194;&#8201;&#8201;Majority ofExecutive Compensation is &#147;At-Risk&#148; &nbsp; Public Storage &#149; 2018Proxy S
BF-A,14693,BROWN FORMAN CORP,847770.0,60555,146, 2018.&nbsp;Board Nominees&nbsp;    &nbsp;    &nbsp;    &nbsp;    &nbsp;    Committee Membership    &nbsp;    &nbsp;    Director    Director    &nbsp;    &nbsp;    Corp Gov    &nbsp;    Nominee    Name &amp; Occupation    Age    Since    Category    Audit    Comp    &amp; Nom    Exec    Patrick Bous," background, skills, and expertise can be foundbelow under &ldquo;Election of Directors&rdquo; beginning on page&nbsp;16. One&nbsp;new director, Tracy&nbsp;L. Skeans, joinedthe Board on March&nbsp;21, 2018.&nbsp;Board Nominees&nbsp;    &nbsp;    &nbsp;    &nbsp;    &nbsp;    Committee Membership    &nbsp;    &nbsp;    Director    Director    &nbsp;    &nbsp;    Corp Gov    &nbsp;    Nominee    Name &amp; Occupation    Age    Since    Category    Audit    Comp    &amp; Nom    Exec    Patrick Bous"
ALL-PB,899051,ALLSTATE CORP,1876179.0,81573,230,"r 1, 2017, and January 1, 2018, respectively. The Board expects all nominees named in this proxy statement to be available for election. If any nominee is not available, then the proxies may vote for a substitute. On the following pages, we list the reasons for nominating each individual. Mrs. Taylo","rill and Ms. Keane, was previously elected at Allstate&#8217;s annual meeting of stockholders on May 25, 2017, for one-year terms. Mr. Sherrill and Ms. Keane were elected by the Board effective October 1, 2017, and January 1, 2018, respectively. The Board expects all nominees named in this proxy statement to be available for election. If any nominee is not available, then the proxies may vote for a substitute. On the following pages, we list the reasons for nominating each individual. Mrs. Taylo"
ALL-PG,899051,ALLSTATE CORP,1876179.0,81573,230,"r 1, 2017, and January 1, 2018, respectively. The Board expects all nominees named in this proxy statement to be available for election. If any nominee is not available, then the proxies may vote for a substitute. On the following pages, we list the reasons for nominating each individual. Mrs. Taylo","rill and Ms. Keane, was previously elected at Allstate&#8217;s annual meeting of stockholders on May 25, 2017, for one-year terms. Mr. Sherrill and Ms. Keane were elected by the Board effective October 1, 2017, and January 1, 2018, respectively. The Board expects all nominees named in this proxy statement to be available for election. If any nominee is not available, then the proxies may vote for a substitute. On the following pages, we list the reasons for nominating each individual. Mrs. Taylo"
LEN-B,920760,LENNAR CORP /NEW/,,,,"p;2,206,152&nbsp;&nbsp;&nbsp;16,960&nbsp;&nbsp;&nbsp;4,833,112&nbsp; Mark Sustana&nbsp;&nbsp;2017&nbsp;&nbsp;&nbsp;465,000&nbsp;&nbsp;-&nbsp;&nbsp;989,710&nbsp;&nbsp;&nbsp;800,000&nbsp;&nbsp;&nbsp;9,153&nbsp;&nbsp;&nbsp;2,263,863&nbsp; Secretary and General&nbsp;&nbsp;2016&nbsp;&nbsp;&nbsp;450,000&n","838,800&nbsp;&nbsp;&nbsp;2,344,475&nbsp;&nbsp;&nbsp;17,343&nbsp;&nbsp;&nbsp;5,031,143&nbsp; Financial Officer&nbsp;&nbsp;2015&nbsp;&nbsp;&nbsp;650,000&nbsp;&nbsp;-&nbsp;&nbsp;1,960,000&nbsp;&nbsp;&nbsp;2,206,152&nbsp;&nbsp;&nbsp;16,960&nbsp;&nbsp;&nbsp;4,833,112&nbsp; Mark Sustana&nbsp;&nbsp;2017&nbsp;&nbsp;&nbsp;465,000&nbsp;&nbsp;-&nbsp;&nbsp;989,710&nbsp;&nbsp;&nbsp;800,000&nbsp;&nbsp;&nbsp;9,153&nbsp;&nbsp;&nbsp;2,263,863&nbsp; Secretary and General&nbsp;&nbsp;2016&nbsp;&nbsp;&nbsp;450,000&n"
ALL-PH,899051,ALLSTATE CORP,1876179.0,81573,230,"r 1, 2017, and January 1, 2018, respectively. The Board expects all nominees named in this proxy statement to be available for election. If any nominee is not available, then the proxies may vote for a substitute. On the following pages, we list the reasons for nominating each individual. Mrs. Taylo","rill and Ms. Keane, was previously elected at Allstate&#8217;s annual meeting of stockholders on May 25, 2017, for one-year terms. Mr. Sherrill and Ms. Keane were elected by the Board effective October 1, 2017, and January 1, 2018, respectively. The Board expects all nominees named in this proxy statement to be available for election. If any nominee is not available, then the proxies may vote for a substitute. On the following pages, we list the reasons for nominating each individual. Mrs. Taylo"
DLR-PK,1297996,"DIGITAL REALTY TRUST, INC.",957901.0,136843,76,"ohn T. Roberts, Jr.    54    &lt;1    &nbsp;        &nbsp;        &nbsp;    Dennis E. Singleton    73    13    &nbsp;        &nbsp;        &nbsp;    A. William Stein    64    3    &nbsp;    &nbsp;    &nbsp;    &nbsp;    &nbsp;    Robert H. Zerbst    71    8    &nbsp;        &nbsp;    &nbsp;    &nbsp","hebbi    54    2    &nbsp;        &nbsp;    &nbsp;    &nbsp;    Mark R. Patterson    57    2    &nbsp;                &nbsp;    Mary Hogan Preusse    49    1    &nbsp;            &nbsp;    &nbsp;    John T. Roberts, Jr.    54    &lt;1    &nbsp;        &nbsp;        &nbsp;    Dennis E. Singleton    73    13    &nbsp;        &nbsp;        &nbsp;    A. William Stein    64    3    &nbsp;    &nbsp;    &nbsp;    &nbsp;    &nbsp;    Robert H. Zerbst    71    8    &nbsp;        &nbsp;    &nbsp;    &nbsp"
RSTRF,1618755,Restaurant Brands International Limited Partnership,410091.60000000003,20504.58,202,,
DLR-PJ,1297996,"DIGITAL REALTY TRUST, INC.",957901.0,136843,76,"ohn T. Roberts, Jr.    54    &lt;1    &nbsp;        &nbsp;        &nbsp;    Dennis E. Singleton    73    13    &nbsp;        &nbsp;        &nbsp;    A. William Stein    64    3    &nbsp;    &nbsp;    &nbsp;    &nbsp;    &nbsp;    Robert H. Zerbst    71    8    &nbsp;        &nbsp;    &nbsp;    &nbsp","hebbi    54    2    &nbsp;        &nbsp;    &nbsp;    &nbsp;    Mark R. Patterson    57    2    &nbsp;                &nbsp;    Mary Hogan Preusse    49    1    &nbsp;            &nbsp;    &nbsp;    John T. Roberts, Jr.    54    &lt;1    &nbsp;        &nbsp;        &nbsp;    Dennis E. Singleton    73    13    &nbsp;        &nbsp;        &nbsp;    A. William Stein    64    3    &nbsp;    &nbsp;    &nbsp;    &nbsp;    &nbsp;    Robert H. Zerbst    71    8    &nbsp;        &nbsp;    &nbsp;    &nbsp"
SOJC,92122,SOUTHERN CO,946000.0,86000,114,"ble for election, the Board may substitute another nominee. In that event, the proxy would be voted for the substitute nominee unless instructed otherwise on the proxy form.14&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Southern Company 2018 Proxy StatementTable of ContentsCorporate Governance at Southern Company ","proxies named on the proxy form will vote each properly executed proxy form for the election of the 15 Director nominees, unless otherwise instructed.   &#9658;   If any named nominee becomes unavailable for election, the Board may substitute another nominee. In that event, the proxy would be voted for the substitute nominee unless instructed otherwise on the proxy form.14&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Southern Company 2018 Proxy StatementTable of ContentsCorporate Governance at Southern Company "
STT-PG,93751,STATE STREET CORP,1877084.0,85322,229,"vailable in the same location on our website. Except as may be specificallyincorporated by reference in this proxy statement, information on our website is not part of this proxy statement.  &nbsp;    Pursuant to the Guidelines, the Board undertook a review of director independence in early 2018. St","rnance&#148; section in the &#147;ForOur Investors&#148; section of our website at www.statestreet.com. In addition to the Guidelines, the charters for each principal committee of the Board are also available in the same location on our website. Except as may be specificallyincorporated by reference in this proxy statement, information on our website is not part of this proxy statement.  &nbsp;    Pursuant to the Guidelines, the Board undertook a review of director independence in early 2018. St"
STT-PD,93751,STATE STREET CORP,1877084.0,85322,229,"vailable in the same location on our website. Except as may be specificallyincorporated by reference in this proxy statement, information on our website is not part of this proxy statement.  &nbsp;    Pursuant to the Guidelines, the Board undertook a review of director independence in early 2018. St","rnance&#148; section in the &#147;ForOur Investors&#148; section of our website at www.statestreet.com. In addition to the Guidelines, the charters for each principal committee of the Board are also available in the same location on our website. Except as may be specificallyincorporated by reference in this proxy statement, information on our website is not part of this proxy statement.  &nbsp;    Pursuant to the Guidelines, the Board undertook a review of director independence in early 2018. St"
HIG-PG,874766,"HARTFORD FINANCIAL SERVICES GROUP, INC.",1286110.0,91865,143,"ting approximately 55% of shares outstanding and had discussions with shareholders representing approximately 35% of shares outstanding. As a result of shareholder feedback received and an analysis of governance trends and best practices, the Board took several important actions in 2017 to enhance t","ad Director&#8217;s role, see page 11Board Tenure and Diversity&#160;2018 Proxy Statement5PROXY SUMMARY&#160;&#160;SHAREHOLDER ENGAGEMENTIn the fall of 2017, management contacted shareholders representing approximately 55% of shares outstanding and had discussions with shareholders representing approximately 35% of shares outstanding. As a result of shareholder feedback received and an analysis of governance trends and best practices, the Board took several important actions in 2017 to enhance t"
FITBI,35527,FIFTH THIRD BANCORP,841092.0,60078,145," and accumulatedpayout obligations under the Company&#146;s nonqualified deferred compensation plan. &nbsp; &nbsp;&nbsp;&nbsp;Several potential termination scenarios, includingchange-in-control where applicable. &nbsp; The Committee reviewed all the above compensation components and the associated d","unrealized equity award gains. &nbsp; &nbsp; &nbsp;&nbsp;The dollar value to theexecutive and cost to the Company of all perquisites and other personal benefits. &nbsp; &nbsp; &nbsp;&nbsp;The earnings and accumulatedpayout obligations under the Company&#146;s nonqualified deferred compensation plan. &nbsp; &nbsp;&nbsp;&nbsp;Several potential termination scenarios, includingchange-in-control where applicable. &nbsp; The Committee reviewed all the above compensation components and the associated d"
HEI-A,46619,HEICO CORP,,,,Refer to original file,Refer to original file
KEY-PK,91576,KEYCORP /NEW/,757625.0,68875,118,"f more than (i)&nbsp;two other public companies if he or she is a senior executive officer of a public company, or (ii)&nbsp;three other public companies if he or she is not asenior executive officer of a public company; and  &nbsp;&#149;&nbsp;the ability to think and act independently, as well as t","s, satisfaction of the &#147;independence&#148; criteria set forth in KeyCorp&#146;s Standards for Determining Independence of Directors; &nbsp;&#149;&nbsp;the candidate does not serve as a director of more than (i)&nbsp;two other public companies if he or she is a senior executive officer of a public company, or (ii)&nbsp;three other public companies if he or she is not asenior executive officer of a public company; and  &nbsp;&#149;&nbsp;the ability to think and act independently, as well as t"
TAP-A,24545,MOLSON COORS BEVERAGE CO,799271.0,72661,119,"tion with the solicitation of proxies for use at the Annual Meeting, which will be held at 11:00a.m., Mountain Daylight Time, on Wednesday, May 23, 2018, at the Ritz-Carlton Hotel, 1881 Curtis Street, Denver, Colorado 80202.The proxies may also be voted at any adjournments or postponements of that A","OLSON COORS BREWING CO. - 2018&nbsp;ProxyStatement&nbsp;&nbsp;&nbsp;&nbsp;8    &nbsp;    Back to ContentsProxy Statement&nbsp;Our Board of Directors (Board) is furnishingthis Proxy Statement in connection with the solicitation of proxies for use at the Annual Meeting, which will be held at 11:00a.m., Mountain Daylight Time, on Wednesday, May 23, 2018, at the Ritz-Carlton Hotel, 1881 Curtis Street, Denver, Colorado 80202.The proxies may also be voted at any adjournments or postponements of that A"
KEY-PJ,91576,KEYCORP /NEW/,757625.0,68875,118,"f more than (i)&nbsp;two other public companies if he or she is a senior executive officer of a public company, or (ii)&nbsp;three other public companies if he or she is not asenior executive officer of a public company; and  &nbsp;&#149;&nbsp;the ability to think and act independently, as well as t","s, satisfaction of the &#147;independence&#148; criteria set forth in KeyCorp&#146;s Standards for Determining Independence of Directors; &nbsp;&#149;&nbsp;the candidate does not serve as a director of more than (i)&nbsp;two other public companies if he or she is a senior executive officer of a public company, or (ii)&nbsp;three other public companies if he or she is not asenior executive officer of a public company; and  &nbsp;&#149;&nbsp;the ability to think and act independently, as well as t"
LSXMB,1560385,Liberty Media Corp,,,223,,
CFG-PD,759944,CITIZENS FINANCIAL GROUP INC/RI,826770.0,55118,155,"Hankowsky, Howard W. Hanna III, Leo I. (&#8220;Lee&#8221;) Higdon, Charles J. (&#8220;Bud&#8221;) Koch, Arthur F. Ryan, Shivan S. Subramaniam, Wendy A. Watson and Marita Zuraitis.&nbsp;FOR ALLOur Board believes that its directors represent an appropriate mix of experience and skills relevant to the ","TING&nbsp;PROPOSALBOARD VOTERECOMMENDATIONREASON FOR VOTERECOMMENDATIONPAGE1.Elect the following nominees as directors: Bruce Van Saun, Mark Casady, Christine M. Cumming, Anthony Di lorio, William P. Hankowsky, Howard W. Hanna III, Leo I. (&#8220;Lee&#8221;) Higdon, Charles J. (&#8220;Bud&#8221;) Koch, Arthur F. Ryan, Shivan S. Subramaniam, Wendy A. Watson and Marita Zuraitis.&nbsp;FOR ALLOur Board believes that its directors represent an appropriate mix of experience and skills relevant to the "
KEY-PI,91576,KEYCORP /NEW/,757625.0,68875,118,"f more than (i)&nbsp;two other public companies if he or she is a senior executive officer of a public company, or (ii)&nbsp;three other public companies if he or she is not asenior executive officer of a public company; and  &nbsp;&#149;&nbsp;the ability to think and act independently, as well as t","s, satisfaction of the &#147;independence&#148; criteria set forth in KeyCorp&#146;s Standards for Determining Independence of Directors; &nbsp;&#149;&nbsp;the candidate does not serve as a director of more than (i)&nbsp;two other public companies if he or she is a senior executive officer of a public company, or (ii)&nbsp;three other public companies if he or she is not asenior executive officer of a public company; and  &nbsp;&#149;&nbsp;the ability to think and act independently, as well as t"
LSXMK,1560385,Liberty Media Corp,,,223,,
RF-PC,1281761,REGIONS FINANCIAL CORP,1263480.0,63174,202,"1900 Fifth Avenue North, Birmingham, Alabama 35203. We are first furnishing the proxy materials to stockholders on March&#160;9, 2018. All properly executed written proxies and all properly completed proxies submitted by telephone or the Internet that are delivered pursuant to this solicitation will",
FWONK,1560385,Liberty Media Corp,,,223,,
RF-PB,1281761,REGIONS FINANCIAL CORP,1263480.0,63174,202,"1900 Fifth Avenue North, Birmingham, Alabama 35203. We are first furnishing the proxy materials to stockholders on March&#160;9, 2018. All properly executed written proxies and all properly completed proxies submitted by telephone or the Internet that are delivered pursuant to this solicitation will",
LBRDB,1611983,Liberty Broadband Corp,,,,            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;               , B. Maffei            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;               
FWONA,1560385,Liberty Media Corp,,,223,,
NLY-PF,1043219,ANNALY CAPITAL MANAGEMENT INC,,229408,," the 2019 Annual Meeting. Unless you specify a contrary choice, the persons named in the enclosed proxy will vote in favor of these nominees. In the event that these nominees should become unavailable for election due to any presently unforeseen reason, the persons named in the proxy will have the r","lic Company Accounting Oversight Board, including matters concerning Ernst &amp; Young&#8217;s independence.In reliance on these reviews and discussions, and the report of the independent registered public accounting firm, the Audit Committee has recommended to the Board, and the Board has approved, that the audited financial statements be included in the Company&#8217;s Annual Report on Form 10-K for the year ended December 31, 2017 filed with the SEC.The foregoing report has been furnished by "
ACGLO,947484,ARCH CAPITAL GROUP LTD.,1235420.0,123542,104,,
NLY-PG,1043219,ANNALY CAPITAL MANAGEMENT INC,,229408,," the 2019 Annual Meeting. Unless you specify a contrary choice, the persons named in the enclosed proxy will vote in favor of these nominees. In the event that these nominees should become unavailable for election due to any presently unforeseen reason, the persons named in the proxy will have the r","lic Company Accounting Oversight Board, including matters concerning Ernst &amp; Young&#8217;s independence.In reliance on these reviews and discussions, and the report of the independent registered public accounting firm, the Audit Committee has recommended to the Board, and the Board has approved, that the audited financial statements be included in the Company&#8217;s Annual Report on Form 10-K for the year ended December 31, 2017 filed with the SEC.The foregoing report has been furnished by "
LBRDK,1611983,Liberty Broadband Corp,,,,            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;               , B. Maffei            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;            &#8203;               
FWONB,1560385,Liberty Media Corp,,,223,,
BIO-B,12208,"BIO-RAD LABORATORIES, INC.",499600.0,62450,87,"p;&nbsp;2017&nbsp;2016Audit Fees$9,192,000$8,552,000Audit-Related Fees&nbsp;0&nbsp;11,000Tax Fees&nbsp;0&nbsp;74,000All Other Fees&nbsp;462,000&nbsp;1,695,000&nbsp;BIO-RADLABORATORIES, INC.&nbsp;-&nbsp;2018&nbsp;Proxy Statement&nbsp;&nbsp;&nbsp;&nbsp;5Back to ContentsProxy Statement2018 ANNUAL MEETI","ber 31, 2018. Set forth below is summary information with respect to the aggregate fees billed for professional services rendered for the fiscal years ended December 31, 2017 and 2016 by KPMG LLP.&nbsp;&nbsp;2017&nbsp;2016Audit Fees$9,192,000$8,552,000Audit-Related Fees&nbsp;0&nbsp;11,000Tax Fees&nbsp;0&nbsp;74,000All Other Fees&nbsp;462,000&nbsp;1,695,000&nbsp;BIO-RADLABORATORIES, INC.&nbsp;-&nbsp;2018&nbsp;Proxy Statement&nbsp;&nbsp;&nbsp;&nbsp;5Back to ContentsProxy Statement2018 ANNUAL MEETI"
MAA-PI,912595,MID AMERICA APARTMENT COMMUNITIES INC.,631501.0,48577,134,"ear for active military duty, under the Family and Medical Leave Act or as a result of an unpaid leave of absence&#160;&#160;82Table of ContentsWe did not make any cost-of-living adjustments to the compensation of employees located in states and cities other than the state and city in which our prin"," of employees located in states and cities other than the state and city in which our principal executive officer resides.After identifying the median employee using the above methodology, we then calculated that employee&#8217;s compensation to match the required disclosures in the Summary Compensation Table, resulting in a total annual compensation for our median employee of $48,577 for 2017. When considering our principal executive officer&#8217;s total annual compensation of $6,526,530 for 2"
WSO-B,105016,WATSCO INC,50054.0,50054,18,"ve as directors until our 2021 annual meeting of shareholders, or until their respective successors are duly elected and qualified. &nbsp;&nbsp;2.To consider and vote on a non-binding advisory resolution regarding the compensation of our named executive officers. &nbsp;&nbsp;3.To ratify the appointm","nbsp;Brian E. Keeley to serve as a director until our 2019 annual meeting of shareholders, or until hissuccessor is duly elected and qualified and (ii)&nbsp;Aaron J. Nahmad and Albert H. Nahmad to serve as directors until our 2021 annual meeting of shareholders, or until their respective successors are duly elected and qualified. &nbsp;&nbsp;2.To consider and vote on a non-binding advisory resolution regarding the compensation of our named executive officers. &nbsp;&nbsp;3.To ratify the appointm"
