Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
INOD,903651,INNODATA INC,,,,Refer to original file,Refer to original file
CIDM,1173204,Cinedigm Corp.,,,,,
EXPR,1483510,"EXPRESS, INC.",261800.0,7700,343," The Company determined that the median Company associate,excluding the CEO, is a part-time employee who makes approximately $7,700 per year. As a result, annualized compensation for our Interim CEO in 2018 was approximately 343 times that of the median annual compensation for all other associates. ","r year. As a result, annualized compensation for our Interim CEO in 2018 was approximately 343 times"
PXLW,1040161,"PIXELWORKS, INC",,,,Refer to original file,Refer to original file
FMBM,740806,F&M BANK CORP,,,,Refer to original file,Refer to original file
PCTI,1057083,PC TEL INC,,,,Refer to original file,Refer to original file
JUVF,714712,JUNIATA VALLEY FINANCIAL CORP,,,,Refer to original file,Refer to original file
ORN,1402829,Orion Group Holdings Inc,1690900.0,45700,37.0,"ermined that the 2018 annual total compensation of the median compensated of all our            employees who were employed as of December 31, 2018, other than our CEO, Mark R. Stauffer, was $45,700. ","loyed as of December 31, 2018, other than our CEO, Mark R. Stauffer, was $45,700. Mark R. Stauffer&#8217;s 2018 annual total compensation was $1,692,650; and the ratio of these amounts was 37.0 to 1. "
CIZN,1075706,CITIZENS HOLDING CO /MS/,475512.0,39626,12.0,"l total compensation of Greg L. McKee, our CEO.  For 2018, our last completedfiscal year, the median of the annual total compensation of all employees of the Company (other than our CEO) was $39,626, ","le in this proxy, was $475,664. Basedon this information, for 2018 the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees was 12.0 to 1. "
TAST,809248,"CARROLS RESTAURANT GROUP, INC.",373023.0,12033,310,"M described above, our median employee is a part-time team member who worked an average of 20 hours per week in one of our restaurants in the United States, and whose annual compensation was $12,033. ","  Accordingly, our CEO pay ratio based on fiscal year 2018&#32;compensation is approximately 310:1.O"
NNBR,918541,NN INC,384098.0,29546,137,", and the median of theannual total compensation of all employees, other than the CEO, was $29,546, ","otal compensation of all employees, other than the CEO, was $29,546, resulting in a ratio of 137:1, "
GIFI,1031623,GULF ISLAND FABRICATION INC,186072.0,62024,34,"7 pay ratio calculation. The annual total compensation of our median employee for 2018 was $62,024. ","119,510. Based on the foregoing, our estimate of the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all other employees was approximately 34 to 1. "
OESX,1409375,"ORION ENERGY SYSTEMS, INC.",,,,Refer to original file,Refer to original file
LSBK,1341318,"LAKE SHORE BANCORP, INC.",,,,Refer to original file,Refer to original file
SPPI,831547,SPECTRUM PHARMACEUTICALS INC,476190.0,158730,30,"(u) ofRegulation S-K under the Exchange Act.  Annual total compensation for the fiscal year ended December 31, 2018 was $4,722,227 for our Chief ExecutiveOfficer and $158,730 for our median employee. ","le fringe benefits. As calculated in this manner, the ratio of our Chief Executive Officer&#146;s total compensation to our median employee&#146;stotal compensation for 2018 is approximately 30 to 1. "
MYSZ,1211805,"My Size, Inc.",,,,Refer to original file,Refer to original file
KXIN,1713539,Kaixin Auto Holdings,,,,Refer to original file,Refer to original file
DRIO,1533998,DarioHealth Corp.,,,,Refer to original file,Refer to original file
RVP,946563,RETRACTABLE TECHNOLOGIES INC,454927.0,41357,11.9,"loyees to the total compensation of the principal executive officer is 1: 11.9.&#160; The median of annual total compensation for all employees other than the principal executive officer was $41,357.&",risk profile.&nbsp;Pay Ratio Disclosure&nbsp;The ratio of the Company&#146;s median of annual total compensation for employees to the total compensation of the principal executive officer is 1: 11.9.&
VIRC,751365,VIRCO MFG CORPORATION,,,,Refer to original file,Refer to original file
QMCO,709283,QUANTUM CORP /DE/,2325087.0,122373,19.5,"as $2,390,410 while the fiscal 2019 annual total compensation for our median employee was $122,373, ","tal compensation for our median employee was $122,373, and the ratio of these amounts is 19.5 to 1. "
CYRN,1084577,CYREN Ltd.,,,,Refer to original file,Refer to original file
LTRPA,1606745,"Liberty TripAdvisor Holdings, Inc.",,,,,
BSTG,1563665,"Biostage, Inc.",,,,Refer to original file,Refer to original file
WULF,1083301,TERAWULF INC.,,,,Refer to original file,Refer to original file
USAP,931584,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,1021000.5,65871,15.54,"e estimate, calculated in a manner consistent with Item 402(u) of RegulationS-K:  For 2018, the median of the annual total compensation of all employees of our company (otherthan our CEO) was $65,871 ","CEO&#146;s health insurance was $1,023,366. Based on this information, for 2018 the ratio of the annual total compensation of Mr.&nbsp;Oates, our Chief Executive Officer, President and Chairman of the Board to the median of the annual totalcompensation of all employees was approximately 15.54 to 1. "
AAOI,1158114,"APPLIED OPTOELECTRONICS, INC.",930996.0,42318,220,"al compensation for the median employee of all our U.S. employees for fiscal 2018 would be $42,318, ","nts, we estimate the ratio of our CEO's total compensation for fiscal 2018 to the total compensation for the median employee of all of our employees (excluding ourCEO) for fiscal 2018 to be 220 to 1. "
SUNW,1172631,"Sunworks, Inc.",,,,Refer to original file,Refer to original file
LIFE,1339970,aTYR PHARMA INC,,,,Refer to original file,Refer to original file
IPWR,1507957,Ideal Power Inc.,,,,Refer to original file,Refer to original file
VNTR,1705682,Venator Materials PLC,718440.0,59870,126,"total compensation the median employee of our company (excluding Simon Turner, our CEO) was $59,870;","&#149;based on this information, for 2018 the ratio of the annual total compensation of our CEO to the median of the annual totalcompensation of all employees was reasonably estimated to be 126 to 1. "
CBKM,1006830,CONSUMERS BANCORP INC /OH/,,,,Refer to original file,Refer to original file
QUIK,882508,QUICKLOGIC Corp,525613.5,116803,4.54,"the 2018 fiscal year. For the purposes of this disclosure, Median Annual Compensation was $116,803, ","erson provided services at the Company&#8217;s request.CEO Pay RatioFor the 2018 fiscal year, the ratio of the annual total compensation of Brian C. Faith, our President and Chief Executive Officer (&#8220;CEO Compensation&#8221;), to the median of the annual total compensation of all of our employees other than our Chief Executive Officer (&#8220;Median Annual Compensation&#8221;) was 4.54 to 1. "
XTNT,1453593,"Xtant Medical Holdings, Inc.",,,,Refer to original file,Refer to original file
SCX,93676,STARRETT L S CO,1431900.0,31820,45.6,"cluded in the CEO compensation.After determining the base pay of the median employee to be $31,820, ","f the median employee to be $31,820, we compared the base pay to the CEO&#8217;s annual compensation of $1,452,046 and we estimated the CEO pay ratio to the median employee for fiscal 2019 is 45.6:1.&"
SNCR,1131554,SYNCHRONOSS TECHNOLOGIES INC,674645.85,74960.65,93,"9; The median of the annual total compensation of all employees (other than our CEO) was $74,960.65;","ere in this Proxy Statement, was$6,969,454. Basedon this information the ratio of the annual total compensation of our CEO to the median of the annual total compensation of our employees was 93 to 1. "
RAIL,1320854,"FreightCar America, Inc.",,,,Refer to original file,Refer to original file
IROQ,1514743,"IF Bancorp, Inc.",,,,Refer to original file,Refer to original file
GAIA,1089872,"GAIA, INC",,,,Refer to original file,Refer to original file
ASMB,1426800,"ASSEMBLY BIOSCIENCES, INC.",4704342.0,276726,17.2," applying the methodology described above, our estimated median employee compensation was $276,726. ","median employee compensation was $276,726. Our CEO&#8217;s compensation in the Summary Compensation Table was $4,746,040. Therefore, our CEO to median employee pay ratio is estimated to be 17.2 to 1. "
CRDF,1213037,"Cardiff Oncology, Inc.",,,,Refer to original file,Refer to original file
CULP,723603,CULP INC,87807.0,29269,38,"odology, the fiscal 2019 total annual compensation for the median-compensated employee was $29,269. ","                 of our PEO, Mr. Saxon, was $1,111,452, resulting in a ratio of the PEO&#8217;s total compensation to the median-compensated employee&#8217;s total compensation of approximately 38:1. "
HEOL,1371451,HIGHWATER ETHANOL LLC,,61947,4," our Chief Executive Officer for the fiscal year ended October 31, 2018:&#8226;The median of the annual total compensation of all of our employees (excluding the Chief Executive Officer) was $61,947.&",he ratio of our Chief Executive Officer's annual total compensation to our median employee was 4:1.&
STAF,1499717,"Staffing 360 Solutions, Inc.",,,,Refer to original file,Refer to original file
NLS,1078207,"NAUTILUS, INC.",70049.0,70049,16," compensation of $1,150,024. Our median employee had 2018&#32;annual total compensation of $70,049. ","total compensation of $70,049. As a result, the ratio of Mr. Cazenave's 2018&#32;annual total compensation to our median employee&#8217;s 2018&#32;annual total compensation was approximately 16 to 1. "
ICCH,1681903,"ICC Holdings, Inc.",,,,Refer to original file,Refer to original file
CTSO,1175151,Cytosorbents Corp,71837.0,71837,17,"nnual total compensation for Dr.&#160;Chan was $1,247,295, and for our median employee was $71,837, ","r.&#160;Phillip P. Chan. For 2018, the combined annual total compensation for Dr.&#160;Chan was $1,247,295, and for our median employee was $71,837, resulting in a pay ratio of approximately 17 to 1. "
HRTG,1598665,"Heritage Insurance Holdings, Inc.",,,,Refer to original file,Refer to original file
KOSS,56701,KOSS CORP,,,,Refer to original file,Refer to original file
EMKR,808326,EMCORE CORP,,,,Refer to original file,Refer to original file
SYBX,1527599,"SYNLOGIC, INC.",,,,Refer to original file,Refer to original file
RGS,716643,REGIS CORP,825040.0,20626,409,"completed fiscal year:      &#8226;The annual total compensation of our median employee was $20,626;","timate that the ratio of our President and CEO&#8217;s annual total compensation to the annual total compensation of our median employee, a part-time stylist at one of          our salons, was 409:1. "
LFVN,849146,Lifevantage Corp,313290.0,62658,51,"#8226;The median of the annual total compensation of all employees (other than our CEO) was $62,658;","ave resulted in a ratio of 51:1.To identify the median of the annual compensation of our employees, "
KTCC,719733,KEY TRONIC CORP,64218.0,9174,75,"  fiscal year 2019, the annual total compensation of the Company&#8217;s median employee was $9,174 "," compensation of the Company&#8217;s CEO was $685,846.   The ratio of the total annual compensation of the Company&#8217;s CEO to the median of the annual total compensation of employees was 75 to 1. "
NICK,1000045,NICHOLAS FINANCIAL INC,,54600,8,"ation is based on median annual total compensation of all employees, other than our CEO, of $54,600 ","tion of health insurance premiums. As a result, our CEO&#8217;s compensation for purposes of this disclosure differs from his compensation shown in the Summary Compensation Table.The pay ratio is 8:1 "
RWLK,1607962,ReWalk Robotics Ltd.,,,,Refer to original file,Refer to original file
PRTY,1592058,Party City Holdco Inc.,,,284,,"ith estimate of the ratio of the annual total compensation our Chief ExecutiveOfficer, James M. Harrison, and the median of the annual total compensation of our employees for fiscal 2018 is 284 to 1, "
BTN,946454,"BALLANTYNE STRONG, INC.",,,,Refer to original file,Refer to original file
BLGO,880242,"BIOLARGO, INC.",,,,Refer to original file,Refer to original file
AINC,1604738,Ashford Inc.,,,,,
AXDX,727207,"Accelerate Diagnostics, Inc",583029.0,194343,3.7,"ce Mehren, our President and CEO:&nbsp;For 2018, our lastcompleted fiscal year:&nbsp;&bull;the median of the annual total compensation of all employees of the Company (other than our CEO)was $194,343;"," of our CEO was $716,331.&nbsp;Based on this information,for 2018 the ratio of the annual total compensation of Mr. Mehren to the median of the annual total compensation of all employeeswas 3.7 to 1.&"
DWSN,799165,DAWSON GEOPHYSICAL CO,86154.0,43077,20," described above, our median employee was a U.S. full-time hourly worker on one of our land survey crews, whose total annual compensation using the Summary Compensation Table requirements was $43,077 ",";for the year ended December 31, 2018. Mr. Jumper&#x2019;s compensation found in the Summary Compensation Table on page &nbsp;22 was $875,684. Therefore, our CEO to median employee pay ratio is 20:1.	"
ADES,1515156,"Advanced Emissions Solutions, Inc.",,,,Refer to original file,Refer to original file
INFI,1113148,"INFINITY PHARMACEUTICALS, INC.",2413363.1999999997,251392,9.67," annual total compensation for the median-paid employee (other than Ms.&nbsp;Perkins) was $251,392. ","bsp;&nbsp;&nbsp;&nbsp;Annual&nbsp;Total&nbsp;Compensation&nbsp;(1)&nbsp;($)&nbsp; Median-Paid Citizen-Owner(2)&nbsp;&nbsp;&nbsp;251,392&nbsp; Adelene Q. Perkins, Chief Executive Officer(3)&nbsp;&nbsp;&nbsp;2,432,111&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Ratio&nbsp;&nbsp;&nbsp;9.67:1&"
TESS,927355,TESSCO TECHNOLOGIES INC,932875.0,932875,18,"affect the median employee identification. Wages were annualized for our employees who did not work the entire calendar&nbsp;year.							Mr.&nbsp;Wright had 2019 annual total compensation of $932,875 ","e reportable in the Summary Compensation Table was $52,413. As a result, the CEO pay ratio is 18:1.	"
GSIT,1126741,GSI TECHNOLOGY INC,1031895.0,114655,9.1,"y 9.1 times the total compensation of the median employeecalculated in the same manner of $114,655. ","y 9.1 times the total compensation of the median employeecalculated in the same manner of $114,655. "
MESA,810332,MESA AIR GROUP INC,,,,Refer to original file,Refer to original file
CGA,857949,"China Green Agriculture, Inc.",,,,Refer to original file,Refer to original file
AWRE,1015739,AWARE INC /MA/,427917.60000000003,118866,3.69,"pensation ofour other employees.&nbsp;Median Employee annual total compensation&nbsp;&nbsp;$118,866&","nualtotal compensation&nbsp;&nbsp; $438,249&nbsp;Ratio of PEO to Median Employee Compensation3.69:1&"
KPRX,1372514,KIORA PHARMACEUTICALS INC,,,,Refer to original file,Refer to original file
AAMC,1555074,Altisource Asset Management Corp,224680.0,22468,109,"r our CEO in the Summary Compensation Table.Median employee total annual compensation1&#160;$22,468M","ensation&#160;$2,456,231Ratio of Chief Executive Officer to median employee compensation&#160;109:1_"
IDN,1040896,"Intellicheck, Inc.",,,,Refer to original file,Refer to original file
MBRX,1659617,"Moleculin Biotech, Inc.",,,,Refer to original file,Refer to original file
BWEN,1120370,"BROADWIND, INC.",,,,Refer to original file,Refer to original file
RAND,81955,RAND CAPITAL CORP,175820.0,175820,1.9,"excluding the President/Chief Executive Officer) as of December 31, 2018. The annual total compensationof our median employee (other than the President/Chief Executive Officer) for 2018 was $175,820. ","on the foregoing,our estimate of the ratio of the annual total compensation of our President/Chief Executive Officer to the median of the annualtotal compensation of all other employees was 1.9 to 1. "
AWH,926617,Aspira Women's Health Inc.,,,,,
XPL,917225,SOLITARIO ZINC CORP.,440000.0,88000,5.8,"itariohas determined that the 2018 annual total compensation of the estimated median compensated employee who was employed as of October3, 2018, excluding the CEO, Christopher E. Herald, was $88,000. ","s of October3, 2018, excluding the CEO, Christopher E. Herald, was $88,000. Mr. Herald&#8217;s annual total compensation for 2018 was $510,669.Mr. Herald&#8217;s annual total compensation is 5.8 times"
MEIP,1262104,"MEI Pharma, Inc.",1579455.0,315891,5.9,"&nbsp;&nbsp;&#149;&nbsp; Our median compensated employee&#146;s total annual compensation: $315,891 ","mployee&#146;s total annual compensation: $315,891 &nbsp;&nbsp;&#149;&nbsp; CEO Pay Ratio: 5.9 to 1 "
CPIX,1087294,CUMBERLAND PHARMACEUTICALS INC,,128597,,"l year, the annual total compensation, including salary, bonus, equity awards, and any deferred compensation of:&#8226;our median employee identified at our company (other than our CEO), was $128,597;",
AUD,1067837,"AUDACY, INC.",341558.0,48794,72,"he Summary Compensation Table above. We estimate that: (i) the median of the 2018 total compensation for all employees of the Company and its consolidated subsidiaries, other than our CEO, was$48,794 ","subsidiaries, other than our CEO, was$48,794 (the &#147;Median Compensation&#148;); and  (iii) the ratio of our CEO&#146;s 2018 total compensation to the MedianCompensation was approximately 72 to 1. "
MBIO,1680048,"MUSTANG BIO, INC.",,,,Refer to original file,Refer to original file
GURE,885462,"GULF RESOURCES, INC.",,,,Refer to original file,Refer to original file
SOHO,1301236,Sotherly Hotels Inc.,5008038.0,834673,6.04,"O Pay RatioOur CEO to median employee pay ratio is calculated in accordance with Item 402(u) of Regulation S-K.&nbsp;&nbsp;The annual total compensation for fiscal year 2018 for our CEO was $834,673, ","culated in accordance with Item 402(u) of Regulation S-K.&nbsp;&nbsp;The annual total compensation for fiscal year 2018 for our CEO was $834,673, and for the median employee was $138,021. The resulting ratio of our CEO&#8217;s pay to the pay of our median employee for fiscal year 2018 is 6.04 to 1.&"
PALI,1357459,"PALISADE BIO, INC.",,,,Refer to original file,Refer to original file
USAU,27093,U.S. GOLD CORP.,,,,Refer to original file,Refer to original file
ICD,1537028,"Independence Contract Drilling, Inc.",192892.0,96446,28,"n this Proxy Statement. Our median employee&#8217;s annual total compensation for 2018 was $96,446, ","quity compensation.  As a result, we estimate that Mr. Gallegos 2018 annual total compensation was approximately 28 times that of our median employee.2012 Omnibus Incentive PlanThe Board has adopted, "
LUMO,1126234,"LUMOS PHARMA, INC.",,,,Refer to original file,Refer to original file
NCMI,1377630,"National CineMedia, Inc.",261300.0,87100,36,"69 is approximately 36 times the median employee&#8217;s 2018 total annual compensation of $87,100. ","EO PAY RATIO38The CEO&#8217;s 2018 total annual compensation of $3,138,769 is approximately 36 times"
WWR,839470,"WESTWATER RESOURCES, INC.",,,,Refer to original file,Refer to original file
LCI,57725,LANNETT CO INC,2109000.0,57000,37.5,"orted in the Summary Compensation Table of this proxy, was $2,134,996 and total compensation for our median employee, as calculated in accordance with the requirements of Regulation S-K, was $57,000, ","able of this proxy, was $2,134,996 and total compensation for our median employee, as calculated in accordance with the requirements of Regulation S-K, was $57,000, resulting in a ratio of 37.5 to 1.&"
PCSA,1533743,"Processa Pharmaceuticals, Inc.",,,,Refer to original file,Refer to original file
DCTH,872912,"DELCATH SYSTEMS, INC.",,,,Refer to original file,Refer to original file
PATI,1616741,"PATRIOT TRANSPORTATION HOLDING, INC.",,,,Refer to original file,Refer to original file
REKR,1697851,"Rekor Systems, Inc.",,,,Refer to original file,Refer to original file
TPHS,724742,Trinity Place Holdings Inc.,1374430.0,274886,5.1,"cutive Officer:         For 2018, our last completed fiscal year:         &#8226;        The median of the total annual compensation for all employees of our company (other than our CEO) was $274,886:","on, for 2018 the ratio of the annual total compensation of Mr.&#160;Messinger, our President and Chief Executive Officer, to the median of the annual total compensation of all employees was 5.1 to 1. "
OPXS,1397016,Optex Systems Holdings Inc,,,,Refer to original file,Refer to original file
VYNT,1349929,"Vyant Bio, Inc.",,,,Refer to original file,Refer to original file
GLBZ,890066,GLEN BURNIE BANCORP,,,,Refer to original file,Refer to original file
HEPA,1583771,"Hepion Pharmaceuticals, Inc.",,,,Refer to original file,Refer to original file
MRKR,1094038,"Marker Therapeutics, Inc.",,,,Refer to original file,Refer to original file
NOVN,1467154,"Novan, Inc.",,,,Refer to original file,Refer to original file
CGRN,1009759,Capstone Green Energy Corp,,,,Refer to original file,Refer to original file
RZLT,1509261,"Rezolute, Inc.",,,,Refer to original file,Refer to original file
XFOR,1501697,"X4 Pharmaceuticals, Inc",,,,Refer to original file,Refer to original file
TISI,318833,TEAM INC,227316.0,75772,37,"egulation S-K.For our 2018 fiscal year:&#8226;The median employee&#8217;s compensation was $75,772, ","pensation would have been $2,807,017.&#8226;The ratio of the annual total compensation of our CEO on an adjusted basis to the annual total compensation of the median employee would have been 37 to 1.T"
EQS,878932,"EQUUS TOTAL RETURN, INC.",647404.7999999999,231216,2.80,"e above. The total compensation of our median employee, excluding Mr. Hardy, for 2018 was $231,216. ","t, Mr. Hardy'stotal compensation was approximately 2.80 times that of our median employee for 2018. "
UIHC,1401521,UNITED INSURANCE HOLDINGS CORP.,3250764.0,73881,44.3," annual compensation calculated for our CEO was $3,269,357 and for our median employee was $73,881. ","th in the 2018 Summary Compensation Table&#32;earlier in this Proxy Statement. The total annual compensation calculated for our CEO was $3,269,357 and for our median employee was $73,881. The resulting ratio for our CEO&#8217;s pay compared with the pay of our median employee for 2018 is 44.3 to 1.B"
IVC,742112,INVACARE CORP,514261.0,46751,114,"e Officer (&#8220;CEO&#8221;): For 2018, our last completed fiscal year: &#8226;the annual total compensation of the employee identified at the median of our company (other than our CEO), was $46,751;","was $5,325,390.Based on this information, for 2018, the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees was estimated to be 114 to 1.T"
GRIL,1701756,"Muscle Maker, Inc.",,,,Refer to original file,Refer to original file
ENSV,319458,Enservco Corp,,,,Refer to original file,Refer to original file
AVYA,1418100,Avaya Holdings Corp.,3245825.0,87725,375," Table. Based on this methodology,the median employee&#146;s annual total compensation was $87,725. ","). Based on this information, for Fiscal 2018, the ratio of the annual total compensation of Mr.&nbsp;Chirico to the median annual total compensation of all other employees was estimated to be 375:1. "
OGEN,1174940,ORAGENICS INC,,,,Refer to original file,Refer to original file
AIKI,12239,AIkido Pharma Inc.,,,,Refer to original file,Refer to original file
ZNOG,1131312,ZION OIL & GAS INC,350900.0,121000,2.93,"(x) of Regulation S-K. Our median employee&#8217;s annual total compensation for 2018 was $121,000. ",#8217;s annual total compensation was approximately 2.93 times that of our median employee in 2018.	
VISL,1565228,"Vislink Technologies, Inc.",,,,Refer to original file,Refer to original file
OPHC,1288855,"OptimumBank Holdings, Inc.",,,,Refer to original file,Refer to original file
ACRX,1427925,ACELRX PHARMACEUTICALS INC,1644455.0,328891,5.3,"n for 2018 was $1,738,845, and the total compensation of our median employee for 2018 was $328,891. "," the total compensation of our median employee for 2018 was $328,891. Accordingly, we estimate the ratio of our Chief Executive Officer&rsquo;s total compensation for 2017 to the median of the total compensation of all of our employees (excluding our Chief Executive Officer) for 2018 to be 5.3 to 1 "
SPRS,747540,SURGE COMPONENTS INC,,,,Refer to original file,Refer to original file
YCBD,1644903,"cbdMD, Inc.",,,,Refer to original file,Refer to original file
SEAC,1019671,SEACHANGE INTERNATIONAL INC,,,,Refer to original file,Refer to original file
HZN,1637655,Horizon Global Corp,,,,Refer to original file,Refer to original file
AMS,744825,AMERICAN SHARED HOSPITAL SERVICES,,,,Refer to original file,Refer to original file
AIM,946644,AIM ImmunoTech Inc.,,,,Refer to original file,Refer to original file
CEI,1309082,"CAMBER ENERGY, INC.",,,,Refer to original file,Refer to original file
ONVO,1497253,"ORGANOVO HOLDINGS, INC.",,,,Refer to original file,Refer to original file
DXYN,29332,DIXIE GROUP INC,,,,Refer to original file,Refer to original file
IDRA,861838,"IDERA PHARMACEUTICALS, INC.",,297391,6,"8. The annual total compensation of our median employee (other than the CEO) for 2018 was $297,391. ","mpensation for 2018 was $1,781,944. Based on the foregoing, the ratio of the 2018 annual total compensation of our CEO to the median of the annual totalcompensation of all other employees was 6 to 1. "
VINO,1559998,"Gaucho Group Holdings, Inc.",,,,Refer to original file,Refer to original file
ACOR,1008848,ACORDA THERAPEUTICS INC,202725.0,202725,12," of Dr. Cohen was $2,414,371 and the annual total compensation of our median employee was $202,725, ","l compensation of our median employee was $202,725, resulting in a pay ratio of approximately 12:1. "
CANN,1477009,TREES Corp (Colorado),317466.0,35274,9.1,"ly 9.1 times the total compensation for a median employee calculated in the same manner of $35,274. ","the Summary Compensation Table above (the &#147;CEO Compensation&#148;), was approximately 9.1 times"
IHT,82473,INNSUITES HOSPITALITY TRUST,,,,Refer to original file,Refer to original file
TOMZ,314227,"TOMI Environmental Solutions, Inc.",,,,Refer to original file,Refer to original file
IMBI,870826,"iMedia Brands, Inc.",184254.0,26322,77,"rt J. Rosenblatt, our CEO during 2018. For 2018, our last completed fiscal year:&nbsp;&bull;the median of the annual total compensation of all employees of the Company (other than our CEO)was $26,322;","891.&nbsp;Based on this information for fiscal 2018,we reasonably estimate that the ratio of our CEO&rsquo;s annual total compensation to the annual total compensation of our medianemployee was 77:1. "
BPTH,1133818,BIO-PATH HOLDINGS INC,,,,Refer to original file,Refer to original file
BETRF,1464165,BetterLife Pharma Inc.,,,,Refer to original file,Refer to original file
USEG,101594,US ENERGY CORP,,,,Refer to original file,Refer to original file
BRTX,1505497,"BioRestorative Therapies, Inc.",,,,Refer to original file,Refer to original file
CLVS,1466301,"Clovis Oncology, Inc.",349809.0,349809,18,"2018, the median of the annual total compensation of our employees (other than our CEO)was $349,809 ","l total compensation of our CEO was $6,267,458. The ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees other than the CEO was&nbsp;18:1. "
ATRX,737207,"Adhera Therapeutics, Inc.",,,,Refer to original file,Refer to original file
MINM,1467761,"MINIM, INC.",,,,Refer to original file,Refer to original file
BIOC,1044378,BIOCEPT INC,,,,Refer to original file,Refer to original file
TTNP,910267,TITAN PHARMACEUTICALS INC,,,,Refer to original file,Refer to original file
NAVB,810509,"NAVIDEA BIOPHARMACEUTICALS, INC.",595848.0,99308,6.4,"ry Compensation Table, was $639,875;					&nbsp;					&nbsp;						&#9679;									The median of the annual total compensation of all of our employees, excluding the Chief Executive Officer, was $99,308;",			&nbsp;					&nbsp;						&#9679;									The ratio of the annual total compensation of our Chief Executive Officer to the median of the annual total compensation of all other employees was 6.4 to 1.	
NILE,896493,"BitNile Holdings, Inc.",,,,Refer to original file,Refer to original file
AXAS,867665,ABRAXAS PETROLEUM CORP,4040000.0,505000,8.7," Compensation Table later in this proxy statement. As illustrated in the table below, our 2018 CEO to median employee pay ratio was 8.7:1. &nbsp;&nbsp;&nbsp;&nbsp; CEO to MedianEmployee Pay Ratio&nbsp;&nbsp;&nbsp;&nbsp;Presidentand CEO&nbsp;&nbsp;MedianEmployee&nbsp; Base Salary&nbsp;&nbsp;$505,000&",he pay of all our employees in 2018. The compensation for our CEOin 2018 was approximately 8.7 times
FALC,922521,FALCONSTOR SOFTWARE INC,,,,Refer to original file,Refer to original file
UNAM,100716,UNICO AMERICAN CORP,,,,,
CLXT,1705843,"Calyxt, Inc.",,,,Refer to original file,Refer to original file
AYTU,1385818,"AYTU BIOPHARMA, INC",,,,Refer to original file,Refer to original file
ECIA,930775,ENCISION INC,,,,Refer to original file,Refer to original file
STRR,707388,"STAR EQUITY HOLDINGS, INC.",,,,Refer to original file,Refer to original file
INVO,1417926,"INVO Bioscience, Inc.",,,,Refer to original file,Refer to original file
TKOI,1094084,TELKONET INC,,,,Refer to original file,Refer to original file
OBLG,746210,"Oblong, Inc.",,,,Refer to original file,Refer to original file
PYYX,939930,"PYXUS INTERNATIONAL, INC.",142236.0,5268,272,"bsp;Total&nbsp;Compensation&nbsp; CEO&nbsp;&nbsp;$1,433,526&nbsp; Median Employee&nbsp;&nbsp;$5,268&","estimated as follows:  &nbsp;&nbsp;&nbsp;&nbsp;Annual&nbsp;Total&nbsp;Compensation&nbsp; CEO&nbsp;&nbsp;$1,433,526&nbsp; Median Employee&nbsp;&nbsp;$5,268&nbsp; CEO Pay Ratio&nbsp;&nbsp;&nbsp;272 : 1&"
PHIO,1533040,Phio Pharmaceuticals Corp.,,,,Refer to original file,Refer to original file
OPGN,1293818,OPGEN INC,,,,Refer to original file,Refer to original file
JAGX,1585608,"Jaguar Health, Inc.",,,,Refer to original file,Refer to original file
VIVE,879682,"VIVEVE MEDICAL, INC.",,,,Refer to original file,Refer to original file
PSTV,1095981,"PLUS THERAPEUTICS, INC.",,,,Refer to original file,Refer to original file
GIGA,719274,GIGA TRONICS INC,,,,Refer to original file,Refer to original file
IDXG,1054102,"INTERPACE BIOSCIENCES, INC.",,,,Refer to original file,Refer to original file
GHSI,1642375,"Guardion Health Sciences, Inc.",,,,Refer to original file,Refer to original file
SMIT,922612,SCHMITT INDUSTRIES INC,,,,Refer to original file,Refer to original file
RSLS,1427570,ReShape Lifesciences Inc.,,,,Refer to original file,Refer to original file
ADXS,1100397,"Advaxis, Inc.",,,,Refer to original file,Refer to original file
THMO,811212,"ThermoGenesis Holdings, Inc.",,,,Refer to original file,Refer to original file
GLAE,1014111,"GlassBridge Enterprises, Inc.",,,,Refer to original file,Refer to original file
ENDV,1528172,"ENDONOVO THERAPEUTICS, INC.",,,,Refer to original file,Refer to original file
TAPM,1647170,"Tapinator, Inc.",,,,Refer to original file,Refer to original file
IMUN,1559356,"Immune Therapeutics, Inc.",,,,Refer to original file,Refer to original file
INRE,1528985,"Inland Real Estate Income Trust, Inc.",,,,,
AFIIQ,1655075,"Armstrong Flooring, Inc.",386211.0,55173,77,"the Summary Compensation Table) and total compensation for the median employee in 2018 was $55,173, ","on Table) and total compensation for the median employee in 2018 was $55,173, resulting in an estimated ratio of our CEO&#8217;s pay to the pay of our median employee for fiscal year 2018 of 77 to 1. "
SITOQ,1157817,"SITO MOBILE, LTD.",,,,Refer to original file,Refer to original file
