Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
CIM-PA,1409493,CHIMERA INVESTMENT CORP,347000.0,347000.00,17,"s the total compensation of a median employee in 2017 calculated in the same manner of $347,000.00.W","he Summary Compensation Table above (the &#8220;CEO Compensation&#8221;), was approximately 17 times"
TWO-PA,1465740,TWO HARBORS INVESTMENT CORP.,,,,,
TWO-PB,1465740,TWO HARBORS INVESTMENT CORP.,,,,,
CIM-PC,1409493,CHIMERA INVESTMENT CORP,347000.0,347000.00,17,"s the total compensation of a median employee in 2017 calculated in the same manner of $347,000.00.W","he Summary Compensation Table above (the &#8220;CEO Compensation&#8221;), was approximately 17 times"
LILAB,1712184,Liberty Latin America Ltd.,,,,Refer to original file,Refer to original file
MFA-PB,1055160,"MFA FINANCIAL, INC.",402844.0,201422,22,"in the Summary Compensation Table included in this Proxy Statement, was $4,389,713. The median of the annual total compensation of all employees, excluding our CEO, for fiscal year 2017 was $201,422. ","l year 2017 was $201,422. As a result, we estimate that the ratio of the annual total compensation of our CEO to the annual total compensation of the median employee for fiscal year 2017 was 22 to 1.W"
SRG-PA,1628063,Seritage Growth Properties,288960.0,144480,25,",585,865 (as reported in the Summary Compensation Table above) andthe estimated annual total compensation for the employee that has been identified, using the methodology, adjustments and estimatesdescribed below, as at the median of our Company (other than the chief executive officer) as $144,480. ","144,480. Therefore, the ratio ofour chief executive officer&rsquo;s annual total compensation to that of our established median employee for fiscal year 2017 wasestimated to be approximately 25 to 1.&"
TRTN-PA,1660734,Triton International Ltd,257718.0,128859,21,"compensation (under the Summary Compensation Table definition) for the median employee is $128,859. ","CEO&#146;s total compensation of $2,678,488 under the same definition, the resulting ratio is 21:1.D"
QRTEB,1355096,"Qurate Retail, Inc.",,,1810,,"p; Ratio of Chief Executive Officer to Median Employee Total Annual Compensation&nbsp;&nbsp;1,810:1&"
LXP-PC,910108,LXP Industrial Trust,285790.0,142895,23,"o. For 2017, the annual total compensation of our median employee (other than our CEO) was $142,895 ","al total compensation of our CEO was $3,254,315, and the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees was estimated to be 23 to 1. "
SITC-PA,894315,SITE Centers Corp.,483636.0,80606,63,"Mr.&nbsp;Lukes.  For purposes of this pay ratio disclosure, Median Annual Compensation was $80,606, ","nt agreement in March 2017. Excluding the value of this award, theratio of Mr.&nbsp;Lukes&#146; 2017 annual total compensation to the Median Annual Compensation would have been approximately 63 to 1. "
CENTA,887733,CENTRAL GARDEN & PET CO,204070.0,40814,58,"yCompensation Table above. Based on reasonable estimates, the median annual total compensation of all employees of the Company and its subsidiaries, excluding its Chief Executive Officer, was $40,814 ",ratio of the annual total compensation of the Company&#146;s Chief Executive Officer to the median of the annual total compensation of all our other employees (the &#147;Pay Ratio&#148;) was 58 to 1. 
BATRB,1560385,Liberty Media Corp,,,223,,sp;  Ratio of Chief Executive Officer to Median Employee Total Annual Compensation&nbsp;&nbsp;223:1&
BATRK,1560385,Liberty Media Corp,,,223,,sp;  Ratio of Chief Executive Officer to Median Employee Total Annual Compensation&nbsp;&nbsp;223:1&
BATRA,1560385,Liberty Media Corp,,,223,,sp;  Ratio of Chief Executive Officer to Median Employee Total Annual Compensation&nbsp;&nbsp;223:1&
LILAK,1712184,Liberty Latin America Ltd.,,,,Refer to original file,Refer to original file
MHLA,1412100,"Maiden Holdings, Ltd.",151336.0,151336,10,"losed above. For 2017, the total compensation of our median employee was determined to be $151,336. ","54.Based on this information for fiscal year 2017, we reasonably estimate that the ratio of our CEO&#8217;s annual total compensation to the annual total compensation of our median employee was 10:1. "
BFS-PD,907254,"SAUL CENTERS, INC.",197814.0,65938,3.8,"nual total compensation of the median employee (excluding the Chief Executive Officer) was $65,938. ","excluding the Chief Executive Officer) was $65,938.  The resulting ratio of our Chief Executive Officer&#8217;s total compensation to the total compensation of our median employee for 2017 was 3.8:1.W"
PMT-PA,1464423,PennyMac Mortgage Investment Trust,77728.0,77728,10,"eOfficer, or our CEO:  For 2017, our last completed fiscal year:  &nbsp;&nbsp;&#149;&nbsp; the median of the annual total compensation of all employees of our company (other than our CEO) was $77,728;","is ProxyStatement, was $747,988.  Based on this information, for 2017 the ratio of the annual total compensation of our CEO to themedian of the annual total compensation of all employees was 10 to 1. "
PMT-PB,1464423,PennyMac Mortgage Investment Trust,77728.0,77728,10,"eOfficer, or our CEO:  For 2017, our last completed fiscal year:  &nbsp;&nbsp;&#149;&nbsp; the median of the annual total compensation of all employees of our company (other than our CEO) was $77,728;","is ProxyStatement, was $747,988.  Based on this information, for 2017 the ratio of the annual total compensation of our CEO to themedian of the annual total compensation of all employees was 10 to 1. "
HCXY,1280784,"Hercules Capital, Inc.",8178807.0,209713,39.3,"r 2017, our last completed fiscal year, the median of the annual total compensation of all of our employees (other than Mr. Henriquez, our Chief Executive Officer (our &#147;CEO&#148;)) was $209,713, ","ased on this information, our CEO&#146;s 2017 annual total compensation was approximately 39.3 times"
AGM-A,845877,FEDERAL AGRICULTURAL MORTGAGE CORP,112166.0,112166,14,"termination of his employment.The calculations of annual total compensation, subject to the qualifications set forth above, for Mr. Buzby and Farmer Mac's median employee are $1,535,468 and $112,166, ","ion of his employment.The calculations of annual total compensation, subject to the qualifications set forth above, for Mr. Buzby and Farmer Mac's median employee are $1,535,468 and $112,166, respectively.  Thus, Farmer Mac's reasonable estimate of the 2017 CEO to median employee pay ratio is 14:1. "
CODI-PA,1345126,Compass Diversified Holdings,,,,,
GTN-A,43196,GRAY TELEVISION INC,437019.0,39729,115," for the 2017 fiscal year. For purposes of this disclosure, Median Annual Compensation was $39,729, ","fiscal year, the ratio of the annual total compensation of Mr. Howell, our Chief Executive Officer (&ldquo;CEO Compensation&rdquo;), to the median of the annual total compensation of all of our employees other than our Chief Executive Officer (&ldquo;Median Annual Compensation&rdquo;) was 115 to 1. "
CODI-PB,1345126,Compass Diversified Holdings,,,,,
AHL-PD,1267395,ASPEN INSURANCE HOLDINGS LTD,,112670,,"8212; 2017 Summary Compensation Table&#8221; above. We estimate that the median of the annual total direct compensation of all our employees, excluding our Group Chief Executive Officer, was $112,670&",
HL-PB,719413,HECLA MINING CO/DE/,,97982,,"01(k) match made during 2017.The total compensation of our CEO was $4,970,594 for 2017, and the median of the annual total compensation of all our employees (other than our CEO) for 2017 was $97,982. ",
NYMTN,1273685,NEW YORK MORTGAGE TRUST INC,2395327.1999999997,234836,10.24,"mes the annual total compensation of our median employee calculated in the same manner of $234,836.T","n the Summary Compensation Table (the &#8220;CEO Compensation&#8221;), was approximately 10.24 times"
INN-PE,1497645,"Summit Hotel Properties, Inc.",329379.0,109793,33," in this proxy statement. The total compensation of our median paid employee for 2017 was $109,793. ","edian paid employee for 2017 was $109,793. The annual total compensation for our CEO for 2017 was $3,662,330. As a result, our 2017 CEO to median employee pay ratio is, therefore, approximately 33:1. "
AGM-PC,845877,FEDERAL AGRICULTURAL MORTGAGE CORP,112166.0,112166,14,"termination of his employment.The calculations of annual total compensation, subject to the qualifications set forth above, for Mr. Buzby and Farmer Mac's median employee are $1,535,468 and $112,166, ","ion of his employment.The calculations of annual total compensation, subject to the qualifications set forth above, for Mr. Buzby and Farmer Mac's median employee are $1,535,468 and $112,166, respectively.  Thus, Farmer Mac's reasonable estimate of the 2017 CEO to median employee pay ratio is 14:1. "
STAR-PG,1095651,ISTAR INC.,512337.0,170779,33,"for the 2017 fiscal year. For purposes of this disclosure, Median Annual Compensation was $170,779, ","iscal year, the ratio of the annual total compensation of Mr. Sugarman, our chief executive officer (&#8220;CEO Compensation&#8221;), to the median of the annual total compensation of all of our employees other than our chief executive officer (&#8220;Median Annual Compensation&#8221;) was 33 to 1. "
STAR-PD,1095651,ISTAR INC.,512337.0,170779,33,"for the 2017 fiscal year. For purposes of this disclosure, Median Annual Compensation was $170,779, ","iscal year, the ratio of the annual total compensation of Mr. Sugarman, our chief executive officer (&#8220;CEO Compensation&#8221;), to the median of the annual total compensation of all of our employees other than our chief executive officer (&#8220;Median Annual Compensation&#8221;) was 33 to 1. "
STAR-PI,1095651,ISTAR INC.,512337.0,170779,33,"for the 2017 fiscal year. For purposes of this disclosure, Median Annual Compensation was $170,779, ","iscal year, the ratio of the annual total compensation of Mr. Sugarman, our chief executive officer (&#8220;CEO Compensation&#8221;), to the median of the annual total compensation of all of our employees other than our chief executive officer (&#8220;Median Annual Compensation&#8221;) was 33 to 1. "
KELYB,55135,KELLY SERVICES INC,439078.0,7198,616,"7, our last completed fiscal year:  &nbsp;&nbsp;&#149;&nbsp;The median of the annual total compensation of all employees of our company (other than Mr.&nbsp;Corona, our President and CEO), was $7,198;","d  &nbsp;&nbsp;&#149;&nbsp;Based on this information, the ratio of the annual total compensation for our President and CEO to the median of the annual total compensation of all employees is 616 to 1. "
ACBI,1461755,"Atlantic Capital Bancshares, Inc.",,,,Refer to original file,Refer to original file
AGM-PD,845877,FEDERAL AGRICULTURAL MORTGAGE CORP,112166.0,112166,14,"termination of his employment.The calculations of annual total compensation, subject to the qualifications set forth above, for Mr. Buzby and Farmer Mac's median employee are $1,535,468 and $112,166, ","ion of his employment.The calculations of annual total compensation, subject to the qualifications set forth above, for Mr. Buzby and Farmer Mac's median employee are $1,535,468 and $112,166, respectively.  Thus, Farmer Mac's reasonable estimate of the 2017 CEO to median employee pay ratio is 14:1. "
CUBI-PE,1488813,"Customers Bancorp, Inc.",781010.0,78101,103,"ing the following information: For fiscal 2017, our last completed fiscal year: &#8226;The median of the annual total compensation of all employees of our Company (other than Mr. Sidhu), was $78,101.(","Proxy Statement.  Based on this information, the ratio for 2017 of the annual total compensation of our Chairman &amp; CEO to the median of the annual total compensation of all employees is 103 to 1. "
CUBI-PF,1488813,"Customers Bancorp, Inc.",781010.0,78101,103,"ing the following information: For fiscal 2017, our last completed fiscal year: &#8226;The median of the annual total compensation of all employees of our Company (other than Mr. Sidhu), was $78,101.(","Proxy Statement.  Based on this information, the ratio for 2017 of the annual total compensation of our Chairman &amp; CEO to the median of the annual total compensation of all employees is 103 to 1. "
AIC,1209028,Arlington Asset Investment Corp.,2901012.0,483502,6.4,"sation Table included in this Proxy Statement, was $3,072,438.  The median of the annual total compensation of all employees, excluding our Chief Executive Officer, for fiscal year 2017 was $483,502. ",er was 6.4 times that of the annual total compensation of the median employee for fiscal year 2017.W
HT-PC,1063344,HERSHA HOSPITALITY TRUST,474260.0,94852,50,"17:&#8226;Median employee total annual compensation (excluding the Chief Executive Officer)-$94,852&","$4,718,381&#8226;Ratio of Chief Executive Officer to median employee total annual compensation-50:1-"
HT-PE,1063344,HERSHA HOSPITALITY TRUST,474260.0,94852,50,"17:&#8226;Median employee total annual compensation (excluding the Chief Executive Officer)-$94,852&","$4,718,381&#8226;Ratio of Chief Executive Officer to median employee total annual compensation-50:1-"
HT-PD,1063344,HERSHA HOSPITALITY TRUST,474260.0,94852,50,"17:&#8226;Median employee total annual compensation (excluding the Chief Executive Officer)-$94,852&","$4,718,381&#8226;Ratio of Chief Executive Officer to median employee total annual compensation-50:1-"
HVT-A,216085,HAVERTY FURNITURE COMPANIES INC,169600.0,33920,50,"ompensation of $1,687,292. Our median team member's annual total compensation for 2017 was $33,920. ",". Smith's 2017 annual total compensation was approximately 50 times that of our median team member, "
BDSI,1103021,BIODELIVERY SCIENCES INTERNATIONAL INC,159578.0,159578,15,"f the two employees ranked 46 and 47 on the list (&#147;Median Employee&#148;). The annual total compensation for fiscal year 2017 for our CEO was $2,405,516 and for the Median Employee was $159,578. ",red Compensation&nbsp;&nbsp;&nbsp;36&nbsp; GRANTS OF PLAN-BASED AWARDS IN 2017&nbsp;&nbsp;&nbsp;37&nbsp; Narrative to Grants of Plan Based Awards Table&nbsp;&nbsp;&nbsp;37&nbsp; Potential Payments Under Severance/Change in ControlArrangements&nbsp;&nbsp;&nbsp;37&nbsp; CEO Pay Ratio&nbsp;&#150; 15:1&
SENEB,88948,Seneca Foods Corp,69480.0,17370,41,"as of March&nbsp;1, 2018. The annual total compensation of our median employee for 2018 was $17,370 ","ble appearing on page 16, our CEO&rsquo;s annual total compensation for 2018 was $705,678 and the resulting ratio of the CEO&rsquo;s pay to the pay of the median employee for fiscal 2018 was 41 to 1.&"
UMH-PD,752642,"UMH PROPERTIES, INC.",107280.0,35760,30," the median of the annual total compensation of our other employees. The median of theannual total cash compensation of all employees (other than our President and Chief Executive Officer) is $35,760 ","f December 29, 2017. For 2017, the ratioof the annual total compensation of our President and Chief Executive Officer to the median of the annual total compensation ofour other employees was 30 to 1. "
BELFB,729580,BEL FUSE INC /NJ,83356.0,6412,131,"e median of the annual total compensation of all of Bel's employees, other than our CEO, was $6,412;"," on this information, for 2017, the ratio of the annual total compensation of Mr. Bernstein, our CEO, to the median of the annual total compensation of all employees other than our CEO, was 131 to 1.T"
SPLP-PA,1452857,STEEL PARTNERS HOLDINGS L.P.,354053.0,50579,72,"ar of 2017. The annual total compensation for fiscal year 2017 for our PEO, calculated solely for this purposed as described immediately above, was $3,660,245 and for our median employee was $50,579. ","al compensation for fiscal year 2017 for our PEO, calculated solely for this purposed as described immediately above, was $3,660,245 and for our median employee was $50,579. The resulting ratio of our PEO&#8217;s pay to the pay of our median employee for fiscal year 2017 is estimated to be 72 to 1.&"
LTRPB,1606745,"Liberty TripAdvisor Holdings, Inc.",,,,,
GNE-PA,1528356,Genie Energy Ltd.,1324155.0,441385,39," as set forth in the 2017 Summary Compensation Table laterin this proxy statement.43As illustrated in the table below, our 2017 CEO to median employeepay ratio is 39:1.&nbsp;&nbsp;CEOto Median EmployeePay Ratio&nbsp;&nbsp;CEO&nbsp;&nbsp;&nbsp;MedianEmployeeBaseSalary (including bonus)&nbsp;$441,385&","for our named executiveofficers as set forth in the 2017 Summary Compensation Table laterin this proxy statement.43As illustrated in the table below, our 2017 CEO to median employeepay ratio is 39:1.&"
BHR-PD,1574085,Braemar Hotels & Resorts Inc.,,,,Refer to original file,Refer to original file
BHR-PB,1574085,Braemar Hotels & Resorts Inc.,,,,Refer to original file,Refer to original file
AHT-PD,1232582,ASHFORD HOSPITALITY TRUST INC,,,,Refer to original file,Refer to original file
ATROB,8063,ASTRONICS CORP,3832942.4000000004,54992,69.79,"bsp;Gundermann was $3,837,872 and the total annual compensation of the median employee was $54,992. ","he total annual compensation of the median employee was $54,992. This yields a ratio of 69.79 to 1. "
AHT-PG,1232582,ASHFORD HOSPITALITY TRUST INC,,,,Refer to original file,Refer to original file
AHT-PF,1232582,ASHFORD HOSPITALITY TRUST INC,,,,Refer to original file,Refer to original file
AHT-PH,1232582,ASHFORD HOSPITALITY TRUST INC,,,,Refer to original file,Refer to original file
AHT-PI,1232582,ASHFORD HOSPITALITY TRUST INC,,,,Refer to original file,Refer to original file
CRD-B,25475,CRAWFORD & CO,165735.0,55245,37,"al year:  &nbsp;&nbsp;&#149;&nbsp; the annual total compensation of our median employee was $55,245;","ation of our CEO was $2,034,364. Based on this information, for 2017, the ratio of the annual total compensation of our CEO to the median of the annualtotal compensation of all employees was 37 to 1. "
PEI,77281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,3716784.0,70128,53.2,"theregulations of the SEC.  For 2017, our last completed fiscal year:  &nbsp;&#149;&nbsp; The median of the annual total compensation of all employees of the Company (other than our CEO), was $70,128;","ased on this information, for 2017 the ratio of the annual total compensationof Mr.&nbsp;Coradino, our Chief Executive Officer, to the median of the total compensation of all employees was 53.2 to 1. "
HOVVB,357294,HOVNANIAN ENTERPRISES INC,,,,Refer to original file,Refer to original file
BKGM,1527383,BankGuam Holding Co,,,,Refer to original file,Refer to original file
CDR-PC,761648,"CEDAR REALTY TRUST, INC.",1437280.0,110560,13.3," reflected in the Summary Compensation Table included in this ProxyStatement. The annual total compensation for the Company&#146;s median employee (excluding Mr.&nbsp;Schanzer) for 2017 was $110,560. ",n was approximately&nbsp;13.3 times that of our median employee&#146;s total compensation for 2017. 
CDR-PB,761648,"CEDAR REALTY TRUST, INC.",1437280.0,110560,13.3," reflected in the Summary Compensation Table included in this ProxyStatement. The annual total compensation for the Company&#146;s median employee (excluding Mr.&nbsp;Schanzer) for 2017 was $110,560. ",n was approximately&nbsp;13.3 times that of our median employee&#146;s total compensation for 2017. 
FBIOP,1429260,"Fortress Biotech, Inc.",2056860.0,263700,7.85,"th a median annual income of&#8201; $263,700, compared to the annual total compensation of our CEO, ","oxy Statement, of $2,069,984. Based on this information, for 2017, the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees was 7.85 to 1. "
PKDC,76321,PARKER DRILLING CO /DE/,,650000,,"ary Comp Table Pay ElementsCEOMedian EmployeeBase Salary$650,000$33,600All Other Compensation$4,050S",
RDIB,716634,READING INTERNATIONAL INC,119440.0,7465,162,"the fiscal year 2017 received total compensation of $1,210,334.&nbsp;&nbsp;We estimate that the median W-2 (or equivalent) for all Company employees, excluding our Chief Executive Officer, was $7,465 ",pproximately 162 times greater than that of the median total compensation for all of our employees.	
SOHOB,1301236,Sotherly Hotels Inc.,4578716.8,817628,5.63,"O Pay RatioOur CEO to median employee pay ratio is calculated in accordance with Item 402(u) of Regulation S-K.&nbsp;&nbsp;The annual total compensation for fiscal year 2017 for our CEO was $817,628, ","culated in accordance with Item 402(u) of Regulation S-K.&nbsp;&nbsp;The annual total compensation for fiscal year 2017 for our CEO was $817,628, and for the median employee was $145,337. The resulting ratio of our CEO&#8217;s pay to the pay of our median employee for fiscal year 2017 is 5.63 to 1.&"
SOHOO,1301236,Sotherly Hotels Inc.,4578716.8,817628,5.63,"O Pay RatioOur CEO to median employee pay ratio is calculated in accordance with Item 402(u) of Regulation S-K.&nbsp;&nbsp;The annual total compensation for fiscal year 2017 for our CEO was $817,628, ","culated in accordance with Item 402(u) of Regulation S-K.&nbsp;&nbsp;The annual total compensation for fiscal year 2017 for our CEO was $817,628, and for the median employee was $145,337. The resulting ratio of our CEO&#8217;s pay to the pay of our median employee for fiscal year 2017 is 5.63 to 1.&"
SOHON,1301236,Sotherly Hotels Inc.,4578716.8,817628,5.63,"O Pay RatioOur CEO to median employee pay ratio is calculated in accordance with Item 402(u) of Regulation S-K.&nbsp;&nbsp;The annual total compensation for fiscal year 2017 for our CEO was $817,628, ","culated in accordance with Item 402(u) of Regulation S-K.&nbsp;&nbsp;The annual total compensation for fiscal year 2017 for our CEO was $817,628, and for the median employee was $145,337. The resulting ratio of our CEO&#8217;s pay to the pay of our median employee for fiscal year 2017 is 5.63 to 1.&"
PEI-PB,77281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,3716784.0,70128,53.2,"theregulations of the SEC.  For 2017, our last completed fiscal year:  &nbsp;&#149;&nbsp; The median of the annual total compensation of all employees of the Company (other than our CEO), was $70,128;","ased on this information, for 2017 the ratio of the annual total compensationof Mr.&nbsp;Coradino, our Chief Executive Officer, to the median of the total compensation of all employees was 53.2 to 1. "
PEI-PC,77281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,3716784.0,70128,53.2,"theregulations of the SEC.  For 2017, our last completed fiscal year:  &nbsp;&#149;&nbsp; The median of the annual total compensation of all employees of the Company (other than our CEO), was $70,128;","ased on this information, for 2017 the ratio of the annual total compensationof Mr.&nbsp;Coradino, our Chief Executive Officer, to the median of the total compensation of all employees was 53.2 to 1. "
PEI-PD,77281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,3716784.0,70128,53.2,"theregulations of the SEC.  For 2017, our last completed fiscal year:  &nbsp;&#149;&nbsp; The median of the annual total compensation of all employees of the Company (other than our CEO), was $70,128;","ased on this information, for 2017 the ratio of the annual total compensationof Mr.&nbsp;Coradino, our Chief Executive Officer, to the median of the total compensation of all employees was 53.2 to 1. "
MH-PC,1412100,"Maiden Holdings, Ltd.",151336.0,151336,10,"losed above. For 2017, the total compensation of our median employee was determined to be $151,336. ","54.Based on this information for fiscal year 2017, we reasonably estimate that the ratio of our CEO&#8217;s annual total compensation to the annual total compensation of our median employee was 10:1. "
MH-PA,1412100,"Maiden Holdings, Ltd.",151336.0,151336,10,"losed above. For 2017, the total compensation of our median employee was determined to be $151,336. ","54.Based on this information for fiscal year 2017, we reasonably estimate that the ratio of our CEO&#8217;s annual total compensation to the annual total compensation of our median employee was 10:1. "
MH-PD,1412100,"Maiden Holdings, Ltd.",151336.0,151336,10,"losed above. For 2017, the total compensation of our median employee was determined to be $151,336. ","54.Based on this information for fiscal year 2017, we reasonably estimate that the ratio of our CEO&#8217;s annual total compensation to the annual total compensation of our median employee was 10:1. "
KFSYF,1072627,KINGSWAY FINANCIAL SERVICES INC,,60338,," Executive Officer was $539,359.  The annual total compensation of our median employee was $60,338. ",
RNWK,1046327,REALNETWORKS INC,125618.0,62809,25,", an affiliate of the company. CEO Pay Ratio  For 2017: &nbsp;&nbsp;&#149;&nbsp; The annual total compensation of the employee identified at the median of our company (other than our CEO), was$62,809;","ased on this information, for 2017, the ratio of the annual total compensation of Mr.&nbsp;Glaser, our CEO, to the median of the annual totalcompensation of all employees was estimated to be 25 to 1. "
AFGC,1042046,AMERICAN FINANCIAL GROUP INC,965085.0,64339,151,"ry.The median of the 2017 total compensation of all employees (other than the Co-CEOs) was $64,339, ","ensation of each Co-CEO was $9,772,850 and $9,602,149.Based on this information, the ratio of 2017 total compensation of the Co-CEOs to the 2017 total compensation of the median employee was 151 to 1 "
RGUS,922330,REGI U S INC,,,,Refer to original file,Refer to original file
GTTNQ,1315255,"GTT Communications, Inc.",807554.0,73414,112,"l total compensation of our median employee as of December 31, 2017,excluding the CEO, was $73,414. "," median employee as of December 31, 2017,excluding the CEO, was $73,414. Mr. Calder&rsquo;s total Summary Compensation Table compensation for 2017 was $8,242,009. Theratio of these amounts was 112:1.&"
CXDC,1353970,China XD Plastics Co Ltd,26638820.0,918580,29.4,"EO to median employee pay ratio is 1:29.4. Our CEO had 2017 annual total compensation of US$918,580 "," to median employee pay ratio is 1:29.4. Our CEO had 2017 annual total compensation of US$918,580 , "
FNHC,1069996,FedNat Holding Co,286205.0,57241,52,"al compensation as determined under Item 402 of Regulation S-K for our median employee was $57,241. ","of Regulation S-K for our median employee was $57,241. The ratio of our CEO&#8217;s annual total compensation to our median employee&#8217;s total annual compensation for fiscal year 2017 is 52 to 1.C"
SCOO,1055454,SCHOOL SPECIALTY INC,128400.0,42800,30,"lated in accordance with Item&nbsp;402(u) of Regulation&nbsp;S-K. For fiscal 2017, the median of the annual total compensation of the Company&#146;s employees (other than Mr.&nbsp;Yorio) was $42,800. ","s reflected in the Summary Compensation Table, was $1,268,843. This yields a CEO Pay Ratio of 30:1. "
RPT-PD,842183,RPT Realty,283680.0,70920,47,"p;Chief Executive OfficerMedian Employee2017 Annual Total Compensation&#160;$3,335,248&#160;$70,920&",e Officer&#8217;s annual total compensation was 47 times that of the Trust&#8217;s median employee.&
IIVIP,820318,COHERENT CORP.,529065.0,11757,455,"; the median of the annual total compensation of all our employees (other than our CEO) was $11,757;","2,897.  Based on this information, for fiscal year 2018 the ratio of theannual total compensation of Dr.&nbsp;Mattera to the median of the annual total compensation of all our employees was 455 to 1. "
BFS-PE,907254,"SAUL CENTERS, INC.",197814.0,65938,3.8,"nual total compensation of the median employee (excluding the Chief Executive Officer) was $65,938. ","excluding the Chief Executive Officer) was $65,938.  The resulting ratio of our Chief Executive Officer&#8217;s total compensation to the total compensation of our median employee for 2017 was 3.8:1.W"
T-PC,732717,AT&T INC.,2823732.0,78437,366,"; &nbsp;244,248&nbsp; &nbsp;&nbsp;&nbsp; The total compensation of our median employee, using the same methodology we use for Mr. Stephenson&#146;s Summary Compensation Tablecompensation, is $78,437. ",tection Act includes a mandate that public companies disclose the ratio of the compensation of their CEO to their medianemployee.&nbsp;Our CEO-median employee pay ratio calculation for 2017 is 366:1.&
TBC,732717,AT&T INC.,2823732.0,78437,366,"; &nbsp;244,248&nbsp; &nbsp;&nbsp;&nbsp; The total compensation of our median employee, using the same methodology we use for Mr. Stephenson&#146;s Summary Compensation Tablecompensation, is $78,437. ",tection Act includes a mandate that public companies disclose the ratio of the compensation of their CEO to their medianemployee.&nbsp;Our CEO-median employee pay ratio calculation for 2017 is 366:1.&
T-PA,732717,AT&T INC.,2823732.0,78437,366,"; &nbsp;244,248&nbsp; &nbsp;&nbsp;&nbsp; The total compensation of our median employee, using the same methodology we use for Mr. Stephenson&#146;s Summary Compensation Tablecompensation, is $78,437. ",tection Act includes a mandate that public companies disclose the ratio of the compensation of their CEO to their medianemployee.&nbsp;Our CEO-median employee pay ratio calculation for 2017 is 366:1.&
UNTCW,798949,UNIT CORP,4116240.0,91472,45.7," this proxy statement.  Our median employee&#8217;s annual total compensation for 2017 was $91,472. ",on&#8217;s 2017 annual total compensation was approximately 45.7 times that of our median employee. 
SIGIP,230557,SELECTIVE INSURANCE GROUP INC,504425.0,100885,56," Summary Compensation Table), and our median employee&rsquo;s 2017 total compensation was $100,885. ",. Mr. Murphy&rsquo;s2017 total compensation was approximately 56 times that of our median employee.&
MTB-PH,36270,M&T BANK CORP,402997.0,57571,72," of Mr. Wilmers was $4,167,972 and the total annual compensation of the median employee was $57,571 ","d the total annual compensation of the median employee was $57,571 which yields a ratio of 72 to 1.G"
MFA-PC,1055160,"MFA FINANCIAL, INC.",402844.0,201422,22,"in the Summary Compensation Table included in this Proxy Statement, was $4,389,713. The median of the annual total compensation of all employees, excluding our CEO, for fiscal year 2017 was $201,422. ","l year 2017 was $201,422. As a result, we estimate that the ratio of the annual total compensation of our CEO to the annual total compensation of the median employee for fiscal year 2017 was 22 to 1.W"
APE,1411579,"AMC ENTERTAINMENT HOLDINGS, INC.",737288.0,8014,929,";&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Forthe year ended December&nbsp;31, 2017:&#149; The median of the annual total compensation of all employees of the Company (other than our CEO) was $8,014. ","Statement, was$7,447,156. &#149; Based on this information, for 2017 the ratio of the annual total compensation of our CEO to the median of the annual total compensation of allemployees was 929 to 1. "
RBCP,1324948,RBC Bearings INC,748740.0,49916,158,"the world, of whom 2,408 were located in the United States. For the fiscal2018, the estimated median of the annual total compensation of all those employees worldwide (excluding our CEO) was $49,916, ","ion Table&rdquo;on page 39), which was 158 times the compensation of the median employee worldwide, "
WFTUF,1603923,Weatherford International plc,1091860.0,49630,220,"dent and CEO, was $10,924,685 and the median employee&#146;s total annual compensation was $49,630. ","d CEO, was $10,924,685 and the median employee&#146;s total annual compensation was $49,630. The resulting ratio of our CEO&#146;s pay to our median employee&#146;s pay for fiscal year 2017 is 220:1. "
CRCQW,1609253,California Resources Corp,426408.0,142136,35,"ual total compensation of our CEO.For 2017, our last completed fiscal year:&nbsp;&#x2022;The median of the annual total compensation of all employees of our company (other than our CEO) was $142,136. ","x2022;Based on this information, for 2017 the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees was reasonably estimated to be 35 to 1.T"
VIASP,1606268,"Via Renewables, Inc.",,,,Refer to original file,Refer to original file
HPP-PC,1482512,"Hudson Pacific Properties, Inc.",562944.0,93824,64," 402(u) of Regulation S-K.For 2017, our last completed fiscal year:&#8226;the annual total compensation of the employee who represents our median compensated employee (other than our CEO) was $93,824;"," on this information, for 2017, our CEO&#8217;s annual total compensation was approximately 64 times"
CDZIP,727273,CADIZ INC,,142972,,"$600,000&#160;&#160;&#160;&#160;&#160;&#160;Median Employee total annual compensation&#160;$142,972&",
ZIONL,109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",316605.0,63321,53,"providing the following information: For fiscal 2017, our last completed fiscal year:&#8226;The median of the annual total compensation of all employees, excluding the CEO, of our Company was $63,321;","our CEO, was $3,370,603.&#32;&#32;Based on this information, the ratio for 2017 of the annual total compensation of our CEO to the median of the annual total compensation of all employees is 53 to 1.W"
