Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
HOV,357294,HOVNANIAN ENTERPRISES INC,534390.0,89065,65," and Chairman of the Board.&nbsp;For fiscal year 2019,&nbsp;					&nbsp;						&#9679;									The median of the annual total compensation of all of our employees, other than Mr. Hovnanian, was $89,065;","#9679;									Based on this information, the ratio of the annual total compensation of Mr. Hovnanian to the median of the total fiscal year compensation of all employees was estimated to be 65 to 1.	"
UVE,891166,"UNIVERSAL INSURANCE HOLDINGS, INC.",230466.0,76822,37,"he Omnibus Plan.  &nbsp; 40  &nbsp;CEO Pay Ratio &nbsp; For 2019: &nbsp;&nbsp;&#149;&nbsp; the median of the annual total compensation of all employees of our Company (other than our CEO) was $76,822;","n this information, for 2019, the ratio of the annual total compensation of Mr.&nbsp;Donaghy,our Chief Executive Officer, to the median of the annual total compensation of all employees (other than Mr.&nbsp;Donaghy), calculated in a manner consistent with Item 402(u) of Regulation S-K, was 37 to 1. "
PTSI,798287,PAM TRANSPORTATION SERVICES INC,,,,Refer to original file,Refer to original file
OCN,873860,OCWEN FINANCIAL CORP,,,,Refer to original file,Refer to original file
LUNA,1239819,LUNA INNOVATIONS INC,,,,Refer to original file,Refer to original file
ORRF,826154,ORRSTOWN FINANCIAL SERVICES INC,,,,,
GCI,1579684,"Gannett Co., Inc.",,,,Refer to original file,Refer to original file
FRST,1325670,Primis Financial Corp.,126425.01,42141.67,31,"a basis for comparison between companies.&nbsp;For 2019, our last completed fiscal year,the median of the annual total compensation of all employees of the Company (other than our CEO) was $42,141.67 ","ement, was $1,319,438.&nbsp;Based on this information, for 2019, the ratio of the annual total compensation of our CEO to the median of the annual total compensationof all employees&nbsp;was 31 to 1.&"
RM,1519401,Regional Management Corp.,,,100,,"mployee&nbsp;Pay&nbsp;Ratio:&nbsp;&nbsp;&nbsp;100:1&nbsp; We took the following steps in identifying the median of the annual total compensation of all of our employees: &nbsp;(1) We determined that, "
QUOT,1115128,Quotient Technology Inc.,352705.0,70541,52,"r ended December 31, 2019, the median of the annual total compensation of all employees is $70,541, ","tal compensation of our CEO is $3,635,553, and the ratio of these amounts is approximately 52 to 1.T"
UEIC,101984,UNIVERSAL ELECTRONICS INC,378081.0,6633,575,"nsation Table&#8221; for 2019. In addition, Median Annual Compensation was determined to be $6,633, ","&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;For fiscal 2019, the ratio of the annual total compensation of Paul D. Arling, our Chief Executive Officer (&#8220;CEO Compensation&#8221;), to the median of the annual total compensation of all of our employees and those of our consolidated subsidiaries (other than our CEO) (&#8220;Median Annual Compensation&#8221;), was 575 to 1. "
CRD-A,25475,CRAWFORD & CO,161736.0,53912,37,"iscal year:         &#9642;        the annual total compensation of our median employee was $53,912;","012,671.         &#8203;        Based on this information, for 2019, the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees was 37 to 1. "
NODK,1681206,"NI Holdings, Inc.",,,,Refer to original file,Refer to original file
HRTX,818033,"HERON THERAPEUTICS, INC. /DE/",408623.0,408623,14,"ember 31, 2019:&nbsp;&#x2022;the annual total compensation of the median-paid employee was $408,623;","al total compensation of Barry Quart, Pharm.D., our CEO, was $5,870,479.The CEO Pay Ratio was 14:1. "
AMPY,1533924,Amplify Energy Corp.,950785.12,118848.14,8.2,"he entire 12-month period. &nbsp;&nbsp;&#149;&nbsp; Once we identified our median employee, we combined all of the elements of such employee&#146;s compensation for2019 in accordance with the requirements of Item 402(c)(2)(x) of Regulation S-K, resulting in annual total compensation of $118,848.14. ",".  Based on this information, for 2019 the ratio of the annual total compensation ofMr.&nbsp;Mariani, our President and CEO, to the median of the annual total compensation of all employees was 8.2:1. "
NMTR,1551986,"9 METERS BIOPHARMA, INC.",,,,Refer to original file,Refer to original file
TLYS,1524025,"TILLY'S, INC.",123598.0,4262,290,"Regulation S-K.For fiscal year 2019, our last completed fiscal year:&#8226;the annual total compensation of the employee who represents our median compensated employee (other than our CEO) was $4,262;","rmation, for fiscal year 2019, our CEO&#8217;s annual total compensation was approximately 290 times"
NC,789933,NACCO INDUSTRIES INC,334197.0,111399,33," the 2019 Summary Compensation Table; the Median Annual Compensation was determined to be $111,399.&",".&#160; As a result, the ratio of CEO Compensation to Median Annual Compensation for 2019 was 33:1. "
WW,105319,"WW INTERNATIONAL, INC.",727038.0,6214,1174,"CEO Pay Ratio.&nbsp;Our median employee&#146;s annual total compensation for fiscal 2019 was $6,214&","al 2017 due to the one-time compensation awards and benefits Ms.&nbsp;Grossman received upon her hire in 2017 to attract her to the position of President and Chief Executive Officer and to facilitate her employment transition.Accordingly, our CEO Pay Ratio for fiscal 2019 was approximately 1,174:1. "
VUZI,1463972,Vuzix Corp,,75706,7,"pensation: $518,023&nbsp;    &nbsp;    &bull; &nbsp;    Median Employee total compensation: $75,706&","l compensation: $75,706&nbsp;    &nbsp;    &bull; &nbsp;    Ratio of CEO to Median Employee: 7 to 1&"
TREE,1434621,"LendingTree, Inc.",872613.0,96957,93,"fied a &#8220;median employee&#8221; who had an annual total compensation in fiscal 2019 of $96,957 ","988. Based on this information, the CEO pay ratio of the total annual compensation of our CEO to the total annual compensation of                          our median employee for fiscal 2019 is 93:1. "
BKCC,1326003,BlackRock Capital Investment Corp,,,,Refer to original file,Refer to original file
MVBF,1277902,MVB FINANCIAL CORP,1802280.0,60076,30.2,"MVB&#8217;s last completed fiscal year:&#8226;the median of the annual total compensation of all employees at MVB, including its consolidated subsidiaries (other than CEO Larry F. Mazza), was $60,076;","on this information, the ratio for 2019 of the annual total compensation of MVB&#8217;s President &amp; CEO to the median of the annual total compensation of all employees is approximately 30.2 to 1. "
TBLT,1668370,"Toughbuilt Industries, Inc",,,,Refer to original file,Refer to original file
LSEA,1721386,Landsea Homes Corp,,,,Refer to original file,Refer to original file
SPNE,1637761,SeaSpine Holdings Corp,,,,Refer to original file,Refer to original file
BHR,1574085,Braemar Hotels & Resorts Inc.,,,,Refer to original file,Refer to original file
GTHX,1560241,"G1 Therapeutics, Inc.",213060.0,213060,19,"tion Table, was $3,983,445, and the annual total compensation for our median employee was $213,060, ","leca, as reported in the Summary Compensation Table, was $3,983,445, and the annual total compensation for our median employee was $213,060, resulting in an estimated pay ratio of approximately 19:1. "
GLRE,1385613,"GREENLIGHT CAPITAL RE, LTD.",,219754,," the median of the annual total compensation of all our employees (other than our CEO) was $219,754;",
IMMR,1058811,IMMERSION CORP,488740.0,122185,41,". Ramzi&#8217;s compensation, as described below.For 2019:&nbsp;&#x2022;the annual total compensation of the employee identified at the median of our company (other than our current CEO) was $122,185;","ining the CEO Pay Ratio was $5,011,902;&nbsp;&#x2022;the ratio of the annual total compensation of our CEO to the median of the annual total compensation of our employees was estimated to be 41 to 1.W"
TRVN,1429560,TREVENA INC,,,,Refer to original file,Refer to original file
EGY,894627,VAALCO ENERGY INC /DE/,1502496.0,93906,16.4,"Statement&nbsp;|&nbsp;&nbsp;&nbsp;&nbsp;58							&nbsp;		&nbsp;		the median employee in terms of total 2019 compensation of all Company employees (other than Mr. Bounds) received an estimated $93,906 ", ratio of 2019 total compensation of Mr. Bounds to the median employee was approximately 16.4 to 1. 
RIGL,1034842,RIGEL PHARMACEUTICALS INC,232848.0,232848,11,"ratio"" disclosure. &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Forfiscal 2019, &#149; the median of the annual total compensation of all employees of the Company (other than the CEO) was $232,848 ","d in this Proxy Statement, was $2,652,118. Basedon this information, the ratio of the annual total compensation of the CEO to the median of the annual total compensation of all employees was 11 to 1. "
URG,1375205,UR-ENERGY INC,,101277,6,", annual total compensation of the estimated median-compensation for an employee&nbsp;was $101,277. ","he pay ratio of our CEO, Mr. Klenda, to our median employee&#x2019;s compensation for 2019 was 6:1. "
APEI,1201792,AMERICAN PUBLIC EDUCATION INC,300190.0,27290,116,"total compensation for our median employee, who is a part-time faculty member at APUS, was $27,290. "," a part-time faculty member at APUS, was $27,290. The ratio of our Chief Executive Officer&#8217;s annual    total compensation to our median employee&#8217;s total compensation for 2019 is 116 to 1. "
NDLS,1275158,NOODLES & Co,154308.0,11022,148,"al annual compensation of our median employee.  36The 2019 &#8220;annual total compensation&#8221; of the median compensated of all our &#8220;employees&#8221; (as those terms are defined under SEC rules) who were employed as of December 17, 2019, other than our CEO, Dave Boennighausen, was $11,022;","as of December 17, 2019, other than our CEO, Dave Boennighausen, was $11,022; Dave Boennighausen&#8217;s 2019 annual total compensation was $1,630,469&#32;and the ratio of those amounts was 1-to-148.&"
LCNB,1074902,LCNB CORP,519120.0,37080,14.07,"estimate that the median annual compensation for all LCNB employees, excluding our CEO, was $37,080 "," compensation for all LCNB employees, excluding our CEO, was $37,080 for 2019.  Taking this into account, we estimate that Mr. Meilstrup&#8217;s annual total compensation was approximately 14.07 times"
OSG,75208,OVERSEAS SHIPHOLDING GROUP INC,,,,Refer to original file,Refer to original file
DHX,1393883,"DHI GROUP, INC.",88828.0,88828,12,"wing our review, we determined that for 2019:&#8226;the median employee total compensation: $88,828&","Zeile, CEO, total compensation: $1,046,718&#8226;Ratio of CEO to Median Employee compensation: 12:1B"
UPLD,1505155,"Upland Software, Inc.",,,,Refer to original file,Refer to original file
LE,799288,"LANDS' END, INC.",516240.0,28680,189,"      the median of the annual total compensation of our employees (other than our CEO) was $28,680;"," on this information, for fiscal year 2019, the ratio of the annual total compensation of Mr. Griffith to the median of the annual total compensation of all employees was estimated    to be 189 to 1. "
CVCY,1127371,CENTRAL VALLEY COMMUNITY BANCORP,635260.0,63526,10.9,"termined that the 2019&#32;annual total compensation of the median compensated of all our employees who were employed as of December&#160;31, 2019, other than our CEO, Mr. James M. Ford, was $63,526. ","oyed as of December&#160;31, 2019, other than our CEO, Mr. James M. Ford, was $63,526.  Mr. Ford&#8217;s 2019&#32;annual total compensation was $676,276, and the ratio of these amounts was 1-to-10.9. "
NKSH,796534,NATIONAL BANKSHARES INC,,,,Refer to original file,Refer to original file
SCU,1403256,"Sculptor Capital Management, Inc.",682161.0,227387,33,"ur Chief Executive Officer.Our median employee&#8217;s 2019 annual total compensation was $227,387. "," $7,479,227. Based on this information, the ratio of the annual total combined compensation of Mr. Shafir to the annual total compensation of our median employee for 2019 was estimated to be 33 to 1. "
ILPT,1717307,Industrial Logistics Properties Trust,,,,,
ALRN,1420565,AILERON THERAPEUTICS INC,,,,Refer to original file,Refer to original file
RAD,84129,RITE AID CORP,959850.0,38394,252,"ned that the 2020 annual total compensation of the median employee, other than our CEO, was $38,394 ","our CEO&#8217;s 2020 annual total compensation was $9,657,799. The ratio of these amounts is 252:1.T"
CTRN,1318484,Citi Trends Inc,192060.0,16005,120,"bsp;1, 2020, our last completed fiscal&nbsp;year:											 &#xB7;											annual total compensation of the employee who represents our median compensated employee (other than our CEO) was $16,005;","									 &#xB7;											annual total compensation of our CEO was $1,920,000.					Accordingly, for fiscal&nbsp;year 2019, the ratio of CEO pay to median employee pay (other than the CEO) was 120:1.	"
KBAL,55772,KIMBALL INTERNATIONAL INC,234132.0,58533,43," Table was $2,493,837, while the annual total compensation of our median paid employee was $58,533. "," on this information for fiscal year 2020, we reasonably estimate that the ratio of our CEO&#8217;s annual total compensation to the annual total compensation of our median paid employee was 43 to 1. "
PKE,76267,PARK AEROSPACE CORP,317401.0,45343,7.0,"was $315,700, and the annual total compensation of the Company&#8217;s median employee was $45,343. "," $45,343. Consequently, the ratio of the annual total compensation of the Company&#8217;s Chief Executive Officer to the annual total compensation of the Company&#8217;s median employee was 7.0 to 1. "
TCMD,1027838,TACTILE SYSTEMS TECHNOLOGY INC,216549.0,72183,39,"							 &#xB7;											the annual total compensation of our median employee&nbsp;was&nbsp;$72,183;","50.					Based on this information for 2019, &nbsp;we reasonably estimate that the ratio of our CEO&#x2019;s annual total compensation to the annual total compensation of our median employee was 39:1.&"
MPAA,918251,MOTORCAR PARTS OF AMERICA INC,,6598.57,,"total compensation of our Chief Executive Officer.Ratio for Fiscal 2020The annual total compensation of our median employee (among all employees except for our Chief Executive Officer) was $6,598.57. ",
TCFC,855874,COMMUNITY FINANCIAL CORP /MD/,,,,Refer to original file,Refer to original file
TTSH,1552800,"TILE SHOP HOLDINGS, INC.",40219.0,40219,15," median of the annual total compensation of all our employees (other than Mr. Lolmaugh) was $40,219;","Based on this information, for fiscal year 2019, the ratio of the annual total compensation of our Chief Executive Officer to the median of the annual total compensation of all employees was 15 to 1.	"
LMNR,1342423,Limoneira CO,132788.0,33197,49,"ear 2019 is as follows:&nbsp;    Median Employee Total Compensation for Fiscal Year 2019    $33,197 ", Ratio of Median Employee Total Compensation to CEO Total Compensation for Fiscal Year 2019    49:1&
CVGI,1290900,"Commercial Vehicle Group, Inc.",1495200.0,16800,89.6,"edian employee;For 2019, our last completed fiscal year:&#8226;the annual total compensation of the median compensated of our Company&#8217;s employees (other than our President and CEO), was $16,800;","o was $1,505,134Based on this information, for 2019, the ratio of the annual total cash compensation of our President and CEO, to the annual total cash compensation of our median employee was 89.6:1.T"
INBK,1562463,First Internet Bancorp,132154.0,66077,24,"ppearing on page&nbsp;40. We estimate that the median employee annual totalcompensation was $66,077 "," annual totalcompensation was $66,077 for 2019. This comparison results in a CEO Pay Ratio of 24:1. "
TRUE,1327318,"TrueCar, Inc.",130939.0,130939,16,"nnual total compensation of our median compensated employee other thanMr.&nbsp;Darrow was $130,939. ","rrow was $130,939. Based on this information, for 2019, the ratio of the annual total compensation of Mr.&nbsp;Darrow to the median of the annual total compensation of all otheremployees was 16 to 1. "
III,1371489,Information Services Group Inc.,,,,Refer to original file,Refer to original file
REI,1384195,"RING ENERGY, INC.",489079.5,125405,3.99,"man, our former CEO, for 2019:&nbsp;    Median Employee total annual compensation&nbsp;    $125,405&","an&nbsp;    $500,010&nbsp;    Ratio of CEO to Median Employee compensation&nbsp;    &nbsp;3.99 to 1&"
BCOV,1313275,BRIGHTCOVE INC,112500.0,112500,13,"al total compensation in accordance with the requirements of the Summary Compensation Table. Our median employee compensation as calculated using Summary Compensation Table requirements was $112,500.&","Summary Compensation Table was $1,435,481.&nbsp;Therefore, our CEO Pay Ratio is approximately 13:1.T"
CVLY,806279,CODORUS VALLEY BANCORP INC,,,,,
ESSA,1382230,"ESSA Bancorp, Inc.",,,,Refer to original file,Refer to original file
FOSL,883569,"Fossil Group, Inc.",,25064,," was   estimated to be 0 to 1. For 2019, our last completed fiscal year: &#149; the   annual total compensation of the employee identified at median of our company   (other than our CEO), was $25,064;",
UTI,1261654,UNIVERSAL TECHNICAL INSTITUTE INC,1028790.0,73485,14.3,"Ratio For the fiscal year ended September&nbsp;30, 2019, the median of the annual total compensation of all employees of our Company (otherthan our President and Chief Executive Officer) was $73,485, ","r fiscal 2019, the ratio of the annual total compensation of ourPresident and Chief Executive Officer to the median of the annual total compensation of all other employees was estimated to be 14.3:1. "
ADAP,1621227,Adaptimmune Therapeutics PLC,,,,,
PTMN,1372807,Portman Ridge Finance Corp,,,,,
PLBC,1168455,PLUMAS BANCORP,,,,Refer to original file,Refer to original file
CNTY,911147,CENTURY CASINOS INC /CO/,99388.0,49694,29,"f our employees. Using the methodology described below, we determined that the median of the annual total compensation of all of our employees, excluding the Co-Chief Executive Officers, was $49,694. ","esult, the ratio of the annual total compensation of each of Dr. Haitzmann and Mr. Hoetzinger to the median of the annual total compensation of all employees included in our calculations was 29 to 1. "
TUP,1008654,TUPPERWARE BRANDS CORP,270732.0,22561,124,"mer CEO&nbsp;&nbsp;Median&nbsp;Employee&nbsp; Total Compensation&nbsp;$2,794,914&nbsp;&nbsp;$22,561&"," calculate the ratio: &nbsp;&nbsp;Summary Compensation Table&nbsp;Former CEO&nbsp;&nbsp;Median&nbsp;Employee&nbsp; Total Compensation&nbsp;$2,794,914&nbsp;&nbsp;$22,561&nbsp; Ratio&nbsp;&nbsp;124 : 1&"
CYDY,1175680,CytoDyn Inc.,,,,Refer to original file,Refer to original file
POWW,1015383,"AMMO, INC.",,,,Refer to original file,Refer to original file
HOFT,1077688,HOOKER FURNISHINGS Corp,137972.0,34493,45," determined that the 2020 fiscal year annual total compensation of the median employee was $34,493. ","fiscal year annual total compensation of the median employee was $34,493. Mr. Toms&#8217; 2019 annual total compensation for the same period was $1,565,575 and the ratio of these amounts was 1-to-45.&"
VOXX,807707,VOXX International Corp,160548.0,53516,37,"ual compensation of the median compensated of all of our employee (other than the CEO) was $53,516, ","as indicated in the Summary Compensation Table within the Compensation Discussion&#160;&amp; Analysis above. Therefore, our median employee to CEO pay ratio was estimated to be approximately 1 to 37. "
WNEB,1157647,"Western New England Bancorp, Inc.",,,,Refer to original file,Refer to original file
CHMG,763563,CHEMUNG FINANCIAL CORP,,35299,," described above, we determined that the median employee had a total annual compensation of $35,299 ",
QUAD,1481792,"Quad/Graphics, Inc.",,46412,,"acci, our Chief Executive Officer.  For the year ended December&#160;31, 2019:&#8226;the median of the annual total compensation of all employees of our company was reasonably estimated to be $46,412;",
GRPN,1490281,"Groupon, Inc.",1112320.0,50560,222," 2020 of $1.02&#32;per share. For purposes of this summary, Median Annual Compensation was $50,560, ","ck price PSUs (none of which vested in 2019 or prior to Mr. Williams' departure), the ratio would be 222 to 1.  We believe this supplemental ratio, which excludes the special stock price PSUs, reflects a more representative comparison. For purposes of this summary, CEO Compensation was $20,337,130. "
EVBN,842518,EVANS BANCORP INC,110156.0,55078,22,"nual total compensation our CEO:							&#xFEFF;											 &#xB7;											The median annual total compensation of all employees of the Company and its subsidiaries (other than the CEO) was $55,078.	","									Based on this information, for 2019 the CEO&#x2019;s annual total compensation was 22 times"
AXTI,1051627,AXT INC,207844.0,15988,133," the Summary Compensation Table.							&nbsp;							Our median employee is located in China, and the annual total compensation as calculated using Summary Compensation Table requirements was $15,988. "," Chief Executive Officer&#x2019;s annual total compensation as reported in the Summary Compensation Table was $2,121,866. Therefore, our Chief Executive Officer to median employee pay ratio is 133:1.	"
TTOO,1492674,"T2 Biosystems, Inc.",,,,Refer to original file,Refer to original file
PBYI,1401667,"PUMA BIOTECHNOLOGY, INC.",280430.0,280430,13," S-K.  For 2019, our last completed fiscal year: &nbsp;&nbsp;&#149;&nbsp; the annual total compensation of the employee who represents our median compensated employee (other than our CEO)was $280,430;","d on this information, for 2019, the annual total compensation of our CEO was approximately 13 times"
CLPT,1285550,"ClearPoint Neuro, Inc.",,,,Refer to original file,Refer to original file
UONE,1041657,"URBAN ONE, INC.",,,,Refer to original file,Refer to original file
MRCC,1512931,MONROE CAPITAL Corp,,,,Refer to original file,Refer to original file
RGCO,1069533,RGC RESOURCES INC,60438.0,60438,16,"ion of the median employee of the Company.  For fiscal 2020, the median annual total compensation of all employees of the Company and its subsidiaries (other than the president and CEO), was $60,438. ","s (other than the president and CEO), was $60,438.  Mr. Nester's total annual compensation for fiscal year 2020 was $993,424.  Based on the information, the ratio of the compensation of the chief executive officer to the medium annual total compensation of all employees was estimated to be 16 to 1.T"
MIXT,1576914,MiX Telematics Ltd,,,,Refer to original file,Refer to original file
AHT,1232582,ASHFORD HOSPITALITY TRUST INC,,,,Refer to original file,Refer to original file
CATO,18255,CATO CORP,519100.0,10382,507,"as approximately 507 times the total compensation of the Company&#8217;s median employee of $10,382 ","icer of $5,271,448, as presented in the Summary Compensation Table, was approximately 507 times the total compensation of the Company&#8217;s median employee of $10,382 calculated in the same manner. "
PWOD,716605,PENNS WOODS BANCORP INC,123075.0,41025,33," S-K:For fiscal 2019, the Corporation&#8217;s last completed fiscal year:&#8226;the annual total compensation of the Corporation's median employee (other than the Chief Executive Officer) was $41,025;","as $1,337,982.Based on this information, the ratio for 2019 of the annual total compensation of the Chief Executive Officer to the median of the annual total compensation of all employees is 33 to 1.T"
HBB,1709164,Hamilton Beach Brands Holding Co,236952.0,29619,81," 2019 Summary Compensation Table. The Median Employee&#146;s annual total compensation was $29,619. ","ult, the ratio of CEO compensation to the compensation of our Median Employee for 2019 was 81 to 1. "
SAMG,1549966,Silvercrest Asset Management Group Inc.,700000.0,700000,13,"cutive officers&#160;as set forth in the Summary Compensation Table for 2019.As illustrated in the table below, our&#160;2019&#160;CEO Pay Ratio is 13:1:&nbsp;26&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Mr. Hough&nbsp;&nbsp;Median Employee&nbsp;Base Salary ($)&nbsp; $700,000&","e required to be made to any of our named executive officers except Mr. Hough.CEO Pay RatioIn 2019, the compensation of Mr. Hough, our Chief Executive Officer and President, was approximately 13 times"
GHL,1282977,GREENHILL & CO INC,114000.0,190000,0.61,"n.For 2018, the median annual total compensation of all employees, excluding our CEO, was $190,000. "," compensation of our CEO was $116,277. Based on the foregoing, our estimate of the ratio of the CEO&#8217;s annual total compensation to the median annual compensation of all employees was 0.61 to 1. "
QSAM,1310527,"QSAM Biosciences, Inc.",,,,Refer to original file,Refer to original file
PFMT,1550695,Performant Financial Corp,,,,Refer to original file,Refer to original file
LCUT,874396,"LIFETIME BRANDS, INC",2980314.52,34654.82,86.7,"p;&#149;&nbsp; The median of annual compensation of all employees excluding the CEO&#151;$34,654.82 ","The annual total compensation of the CEO in 2019 &#150; $3,004,661.00 &nbsp;&#149;&nbsp; The ratio of the CEO&#146;s annual total compensation to the median employee&#146;s compensation &#150; 86.7:1 "
LMST,1358356,"LIMESTONE BANCORP, INC.",,,,Refer to original file,Refer to original file
KVHI,1007587,KVH INDUSTRIES INC DE,,,,Refer to original file,Refer to original file
ARAY,1138723,ACCURAY INC,214426.0,107213,27," which ended June&#160;30, 2020:&#8226;The median of the annual total compensation of all employees (other than Mr.&#160;Levine) of the Company (including our consolidated subsidiaries) was $107,213. ","4.&#8226;Based on the above, for fiscal 2020, the ratio of Mr.&#160;Levine&#8217;s annual total compensation to the median of the annual total compensation of all employees was approximately 27 to 1. "
ALCO,3545,"ALICO, INC.",67729.0,67729,16,"tion Table&#8221;. Our median employee&#8217;s total compensation for fiscal year 2019 was $67,729. ",#8217;s fiscal year 2019 total compensation was approximately 16 times that of our median employee.O
CBAN,711669,COLONY BANKCORP INC,381620.0,38162,10.1,"tion of $384,430 in 2019, compared to annual total compensation of $38,162 for the median employee. ","38,162 for the median employee. Accordingly, the annual total compensation of our CEO was 10.1 times"
CONN,1223389,CONNS INC,90081.0,30027,35,"lation is based on median annual totalcompensation of all employees, other than our CEO, of $30,027 ","he median employee, in accordance with Item 402(c)(2)(x) of Regulation S-K, as required pursuant to the SEC executive compensation disclosure rules.  &nbsp; 39 Table of Contents The pay ratio is 35:1 "
PIIVX,1557265,Private Shares Fund,,,,Refer to original file,Refer to original file
FRGI,1534992,"Fiesta Restaurant Group, Inc.",,,48.45,,",241																								CEO total annual compensation										&#x00a0;											$																690,000																								Ratio										&#x00a0;											&#x00a0;																48.45:1	"
ATCX,1751143,"ATLAS TECHNICAL CONSULTANTS, INC.",,,,Refer to original file,Refer to original file
ZOM,1684144,Zomedica Corp.,,,,Refer to original file,Refer to original file
FET,1401257,"FORUM ENERGY TECHNOLOGIES, INC.",291750.0,58350,56,"anked list. Our median employee, excluding Mr. Gaut, had 2019 annual total compensation of $58,350. ","ual total compensation of $58,350. As a result, theratio of Mr. Gaut&rsquo;s 2019 total annualized compensation to our median employee&rsquo;s 2019 total annual compensation wasapproximately 56 to 1.&"
ASUR,884144,ASURE SOFTWARE INC,,,,Refer to original file,Refer to original file
RCEL,1762303,"AVITA Medical, Inc.",,,,Refer to original file,Refer to original file
URGN,1668243,UroGen Pharma Ltd.,2462537.0,223867,116,"on of all of our employees other than Ms. Barrett (the ""CEO Pay Ratio""). For fiscal 2019, the median of the annual total compensation of all employees of the Company (other than the CEO) was $223,867 ","n this Proxy Statement, was $25,900,823. Based on this information, the ratio of the annual total compensation of the CEO to the median of the annual total compensation of all employees was 116 to 1. "
SVRA,1160308,Savara Inc,934848.0,233712,4.5,"lowing pay ratio information with respect to the year ended December&nbsp;31, 2019. The median of the annual total compensation of all employees of our company, except our CEO, for 2019 was $233,712, ","s $1,047,816. As a result, our CEO&#146;s 2019 annual total compensation was approximately 4.5 times"
REX,744187,REX AMERICAN RESOURCES Corp,47155.15,47155.15,12,"od.For fiscal 2019, the annual total compensation of our CEO was $548,793 and the annual total compensation of the employee identified at the median of our Company (excluding the CEO), was $47,155.15&","t the median of our Company (excluding the CEO), was $47,155.15&nbsp;Therefore, the ratio of annual total compensation of our CEO to the median of the annual compensation for fiscal 2019 was 12 to 1.T"
MTRX,866273,MATRIX SERVICE CO,246435.0,82145,31,"tioFor the year ended June&#160;30, 2020, our last completed fiscal year:&#8226;the median of the annual total compensation of all employees of Matrix Service Company (other than our CEO) was $82,145;","tion of our CEO was $2,541,840; and&#8226;based on this information, the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees was 31 to 1.T"
HURC,315374,HURCO COMPANIES INC,243040.0,60760,45,"                   annual total compensation of the Median Employee (as defined below) was $60,760, ","             ratio of the annual total compensation of the Company&rsquo;s CEO to the median annual                                         total compensation of all of the Company&rsquo;s employees, other than the CEO, was reasonably                                         estimated to be 45 to 1.&"
BSET,10329,BASSETT FURNITURE INDUSTRIES INC,36642.0,36642,12,"al 2019, the median annual total compensation of all our employees (other than our CEO) was $36,642 ","2 and the annual total compensation for the CEO was $423,320. The ratio of our CEO&#8217;s annual total compensation to the median annual compensation of all other employees was estimated to be 12:1. "
OVLY,1431567,Oak Valley Bancorp,,,,,
AJX,1614806,Great Ajax Corp.,,,,,
ASPS,1462418,ALTISOURCE PORTFOLIO SOLUTIONS S.A.,547145.0,32185,179,"ed that the annual compensation for 2019 of our median employee (who is based in India) was$32,185. ","the 2019 to2021 Performance Criterion. Basedon the methodology described above, we estimated our CEO Pay Ratio for 2019 to be 179:1 (551:1 without the cost of living adjustment) as calculated according to the regulations based on the 2019totalcompensation reported in the Summary Compensation Table. "
SGA,886136,SAGA COMMUNICATIONS INC,326241.0,36249,93,"ntified as the median employee. This median employee&#8217;s annual total compensation was $36,249. ", Mr.&#160;Christian&#8217;s 2019 annual total compensation is 93 times that of the median employee. 
STRS,885508,STRATUS PROPERTIES INC,120300.0,60150,26,"as of December&nbsp;31, 2019. The 2019 annual totalcompensation of our median employee was $60,150. ","or 2019 was $1,548,398. Based on the foregoing, our estimate of the ratioof the annual total compensation of our CEO to the median of the annual total compensation of all other employees was 26 to 1. "
MFIN,1000209,MEDALLION FINANCIAL CORP,149384.0,74692,20,"he median of the annual total compensation of all of our employees, excluding the CEO, was $74,692.T","tatement, was $1,500,111. Based on this information, for 2019, the ratio of the annual total compensation of the CEO to the median of theannual total compensation of all of our employees was 20 to 1. "
GENC,64472,GENCOR INDUSTRIES INC,45583.0,45583,10,"d that the median of the annual total compensation of our employees,excluding our CEO, was $45,583, ","nual total compensation.Therefore, our 2019 CEO to median employee pay ratio is approximately 10:1. "
CPSS,889609,"CONSUMER PORTFOLIO SERVICES, INC.",357812.0,51116,77,"ly employed on December 31, 2017. The total compensation of our median employee in 2019, using thesame methodology we use for Mr. Bradley&rsquo;s Summary Compensation Table compensation, was $51,116. ",mer Protection Act includes amandate that public companies disclose the ratio of the compensation of their CEO to their median employee. Our CEO-median employeepay ratio calculation for 2019 is 77:1. 
JAKK,1009829,JAKKS PACIFIC INC,,,,Refer to original file,Refer to original file
YELL,716006,Yellow Corp,2040336.0,85014,24.9,"160;Hawkins, our CEO).  48The annual total compensation of our median employee for 2019 was $85,014 ","bove. Based on the foregoing, our estimate of the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all our other employees was approximately 24.9:1. "
INVE,1036044,"Identiv, Inc.",,,,Refer to original file,Refer to original file
EPSN,1726126,Epsilon Energy Ltd.,,,,Refer to original file,Refer to original file
