Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
DALN,1413898,DallasNews Corp,,,,Refer to original file,Refer to original file
IVC,742112,INVACARE CORP,626458.0,44747,145,"r (&#8220;CEO&#8221;)&#58; For 2020, our last completed fiscal year&#58; &#8226;the annual total compensation of the employee identified at the median of our Company (other than our CEO), was $44,747&","was $6,460,240.Based on this information, for 2020, the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees was estimated to be 145 to 1.T"
ENSV,319458,Enservco Corp,,,,Refer to original file,Refer to original file
RGRX,707511,REGENERX BIOPHARMACEUTICALS INC,,,,Refer to original file,Refer to original file
AVYA,1418100,Avaya Holdings Corp.,1039200.0,86600,124,"Table. Based on this methodology, the median employee&#146;s annual total compensation was $86,600.A","24. Based on this information, forFiscal 2020, the ratio of the annual total compensation of Mr.&nbsp;Chirico to the median annual total compensation of all other employees was estimated to be 124:1.&"
SGMA,915358,SIGMATRON INTERNATIONAL INC,,,,Refer to original file,Refer to original file
ZNOG,1131312,ZION OIL & GAS INC,316100.0,109000,2.90,"x) of Regulation S-K. Our median employee&#x2019;s annual total compensation for 2020 was $109,000. ",x2019;s annual total compensation was approximately 2.90 times that of our median employee in 2020.	
AUID,1534154,authID Inc.,,,,Refer to original file,Refer to original file
AYRO,1086745,"AYRO, Inc.",,,,Refer to original file,Refer to original file
FGF,1591890,"FG Financial Group, Inc.",,,,Refer to original file,Refer to original file
OPHC,1288855,"OptimumBank Holdings, Inc.",,,,Refer to original file,Refer to original file
ACRX,1427925,ACELRX PHARMACEUTICALS INC,1518954.0,253159,6.9,"n for 2020 was $1,765,522, and the total compensation of our median employee for 2020 was $253,159. "," the total compensation of our median employee for 2020 was $253,159. Accordingly, we estimate the ratio of our Chief Executive Officer&#8217;s total compensation for 2020 to the median of the total compensation of all of our employees (excluding our Chief Executive Officer) for 2020 to be 6.9 to 1 "
SPRS,747540,SURGE COMPONENTS INC,,,,Refer to original file,Refer to original file
HZN,1637655,Horizon Global Corp,290086.35000000003,12612.45,235,"tal compensation of our median employee, a clerical employee in our Reynosa facility, of $12,612.45T","of our CEO, Mr. Gohl, compared to the median of the annual total compensation of all our employees (not including Mr. Gohl). For fiscal year 2020, an estimate of this ratio is approximately 235 to 1, "
JSDA,1083522,JONES SODA CO,,,,Refer to original file,Refer to original file
WHLR,1527541,"Wheeler Real Estate Investment Trust, Inc.",,,,Refer to original file,Refer to original file
ISUN,1634447,"ISUN, INC.",,,,Refer to original file,Refer to original file
DXYN,29332,DIXIE GROUP INC,,,,Refer to original file,Refer to original file
NNVC,1379006,"NANOVIRICIDES, INC.",,,,Refer to original file,Refer to original file
SGBX,1023994,"SG BLOCKS, INC.",,,,Refer to original file,Refer to original file
SLGG,1621672,"Super League Gaming, Inc.",,,,Refer to original file,Refer to original file
IDRA,861838,"IDERA PHARMACEUTICALS, INC.",,304212,4,"e annual total cash compensation of our median employee (other than the CEO) for 2020 was $304,212. ","pensation for 2020 was $1,347,070. Based on the foregoing, the ratio of the 2020 annual total compensation of our CEO to the median of the annual total compensation of all other employees was 4 to 1. "
ACOR,1008848,ACORDA THERAPEUTICS INC,,189329,8," of Dr. Cohen was $1,504,419 and the annual total compensation of our median employee was $189,329, ","al compensation of our median employee was $189,329, resulting in a pay ratio of approximately 8:1.I"
ODYY,1626644,"Odyssey Health, Inc.",,,,Refer to original file,Refer to original file
ATNX,1300699,"Athenex, Inc.",278590.0,55718,58,"2020, the median of the annual total compensation of our employees (other than our CEO) was $55,718 "," annual total compensation of our CEO was$3,239,462. The ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees other than the CEO was 58:1. "
EDSA,1540159,"Edesa Biotech, Inc.",,,,Refer to original file,Refer to original file
EVFM,1618835,"Evofem Biosciences, Inc.",,,,Refer to original file,Refer to original file
IVFH,312257,INNOVATIVE FOOD HOLDINGS INC,,,,Refer to original file,Refer to original file
IPDN,1546296,"Professional Diversity Network, Inc.",,,,Refer to original file,Refer to original file
CLVR,1819615,Clever Leaves Holdings Inc.,,,,Refer to original file,Refer to original file
USEG,101594,US ENERGY CORP,,,,Refer to original file,Refer to original file
CLVS,1466301,"Clovis Oncology, Inc.",230943.0,230943,14,"020, the median of the annual total compensation of our employees (other than our CEO) was $230,943 ","al total compensation ofour CEO was $3,229,519. The ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees other than the CEO was&nbsp;14:1. "
MDIA,1784254,Mediaco Holding Inc.,,,,Refer to original file,Refer to original file
GBCS,727346,"SELECTIS HEALTH, INC.",,,,Refer to original file,Refer to original file
NURO,1289850,"NeuroMetrix, Inc.",,,,Refer to original file,Refer to original file
TCDA,1595585,"Tricida, Inc.",707134.0,353567,25,"mance against the pre-established performance goals.25TABLE OF CONTENTSRatioFor 2020,&#8226;The median of the annual total compensation of all of our employees, other than Dr. Klaerner, was $353,567. ","as $8,890,480. &#8226;Based on this information, the ratio of the annual total compensation of Dr. Klaerner to the median of the annual total compensation of all employees is estimated to be 25 to 1. "
NAVB,810509,"NAVIDEA BIOPHARMACEUTICALS, INC.",1190504.0,148813,8.2,"Compensation Table, was $1,225,051;					&nbsp;					&nbsp;						&#9679;									The median of the annual total compensation of all of our employees, excluding the Chief Executive Officer, was $148,813;"," was $148,813; and					&nbsp;					&nbsp;						&#9679;									The ratio of the annual total compensation of our CEO to the median of the annual total compensation of all other employees was 8.2 to 1.	"
LMFA,1640384,"LM FUNDING AMERICA, INC.",,,,Refer to original file,Refer to original file
NILE,896493,"BitNile Holdings, Inc.",,,,Refer to original file,Refer to original file
IPSI,1591913,"Innovative Payment Solutions, Inc.",,,,Refer to original file,Refer to original file
AXAS,867665,ABRAXAS PETROLEUM CORP,1528376.0,382094,4.6," Compensation Table later in this proxy statement. As illustrated in the table below, our 2020 CEO to median employee pay ratio was 4.6:1. &nbsp;&nbsp;&nbsp;&nbsp; CEO to MedianEmployee Pay Ratio&nbsp;&nbsp;&nbsp;&nbsp;Presidentand CEO&nbsp;&nbsp;MedianEmployee&nbsp; Base Salary&nbsp;&nbsp;$382,094&",he pay of all our employees in 2020. The compensation for our CEOin 2020 was approximately 4.6 times
REED,1140215,"REED'S, INC.",,,,Refer to original file,Refer to original file
ADTX,1726711,"Aditxt, Inc.",,,,Refer to original file,Refer to original file
UNAM,100716,UNICO AMERICAN CORP,,,,,
CLXT,1705843,"Calyxt, Inc.",,,,Refer to original file,Refer to original file
BKYI,1019034,BIO KEY INTERNATIONAL INC,,,,Refer to original file,Refer to original file
PHOT,1161582,"GROWLIFE, INC.",,,,Refer to original file,Refer to original file
NBSE,1173281,"NeuBase Therapeutics, Inc.",,,,Refer to original file,Refer to original file
STRR,707388,"STAR EQUITY HOLDINGS, INC.",,,,Refer to original file,Refer to original file
TKOI,1094084,TELKONET INC,,,,Refer to original file,Refer to original file
PYYX,939930,"PYXUS INTERNATIONAL, INC.",,,,Refer to original file,Refer to original file
HLBZ,1788841,"Helbiz, Inc.",,,,Refer to original file,Refer to original file
VIVE,879682,"VIVEVE MEDICAL, INC.",,,,Refer to original file,Refer to original file
GTHP,924515,GUIDED THERAPEUTICS INC,,,,Refer to original file,Refer to original file
EAST,1534708,"Eastside Distilling, Inc.",,,,Refer to original file,Refer to original file
CFRX,1478069,CONTRAFECT Corp,,,,Refer to original file,Refer to original file
IONM,1798270,Assure Holdings Corp.,,,,Refer to original file,Refer to original file
MEDS,1382574,"TRxADE HEALTH, INC",,,,Refer to original file,Refer to original file
GOVX,832489,"GeoVax Labs, Inc.",,,,Refer to original file,Refer to original file
NVFY,1473334,"Nova Lifestyle, Inc.",,,,Refer to original file,Refer to original file
ADXS,1100397,"Advaxis, Inc.",,,,Refer to original file,Refer to original file
GMBL,1451448,"ESPORTS ENTERTAINMENT GROUP, INC.",,,,Refer to original file,Refer to original file
KSPN,795212,Kaspien Holdings Inc.,10917360.0,727824,15.2,"e median employee.15The 2020 annual total compensation of our Chief Executive Officer was $727,824, ","2020 annual total compensation for the median employee was $47,962. The resulting ratio of our Chief Executive Officer&#8217;s pay to the pay of our median employee for fiscal year 2020 is 15.2 to 1. "
RIII,1574910,"RENAVOTIO, INC.",,,,Refer to original file,Refer to original file
AFHIF,1539894,"Atlas Financial Holdings, Inc.",,,,Refer to original file,Refer to original file
INRE,1528985,"Inland Real Estate Income Trust, Inc.",,,,,
WINR,1708410,SIMPLICITY ESPORTS & GAMING Co,,,,Refer to original file,Refer to original file
AFIIQ,1655075,"Armstrong Flooring, Inc.",68889.0,68889,17,"nsation Table was $1,189,500 and the total compensation forthe median employee in 2020 was $68,889, ","able was $1,189,500 and the total compensation forthe median employee in 2020 was $68,889, resulting in an estimated ratio of our CEO&#146;s pay to the pay of our median employee for 2020 of 17 to 1. "
CEAD,1482541,CEA Industries Inc.,,,,Refer to original file,Refer to original file
ENDPQ,1593034,Endo International plc,682720.0,68272,105,"oleman, for 2020: &nbsp;&#9642;&nbsp; the annual total compensation of the employee identified as the median employee of our Company(other than our President and Chief Executive Officer) was $68,272, ","this information, the CEO Pay Ratio of the annualtotal compensation of Mr.&nbsp;Campanelli to the annual total compensation of the employee identified as the median employee is approximately 105 to 1 "
OMCL,926326,"OMNICELL, INC.",806408.0,100801,80,"160;the annual total compensation of the individual identified as our median employee was $100,801, ","s of the Summary Compensation Table. As a result, for 2020, our estimate of the ratio of our CEO&#8217;s annual total compensation to the annual total compensation of our median employee was 80 to 1. "
FBIN,1519751,"Fortune Brands Innovations, Inc.",964250.0,50750,190,"bsp;190:1Median Employee&nbsp;&nbsp;$50,750&nbsp; &nbsp; 44 Table of Contents &nbsp; &nbsp;EQUITY COMPENSATION PLANINFORMATION &nbsp; &nbsp;&nbsp;EQUITY COMPENSATION PLANINFORMATION&nbsp;Plan Category&nbsp;&nbsp; Number ofsecurities&nbsp;to&nbsp;beissuedupon&nbsp;exercise&nbsp;ofoutstandingoptions,w","t reported in the Summary Compensation Table reflects his 2020 long-term incentive award as Chief Executive Officer. 2020 CEO Pay Ratio  &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CEO&nbsp;Pay&nbsp;Ratio&nbsp;&nbsp;&nbsp;Nicholas I. Fink&nbsp;&nbsp;$9,628,873&nbsp;&nbsp;&nbsp;190:1M"
VVX,1601548,"V2X, Inc.",3432540.0,57209,60.2,"uired disclosure is presented as follows&#58; Median Employee Total Annual Compensation&#58;$57,209C","ensation&#58;$3,441,257Ratio of CEO Pay to Median Employee Compensation&#58;&#160;&#160;60.2 to 1.0I"
LAB,1162194,STANDARD BIOTOOLS INC.,,91741,,"nsation in accordance with the requirements of the Summary Compensation Table.Our median employee&#8217;s compensation in 2020 as calculated using Summary Compensation Table requirements was $91,741. ",
TFIN,1539638,"Triumph Financial, Inc.",1396663.5,60724.50,23.8,"7,752 and the median annual total compensation of all employees (except for the CEO) is $60,724.50, ","46;s 2020 annual total compensation is $1,447,752 and the median annual total compensation of all employees (except for the CEO) is $60,724.50, resulting in aCEO pay ratio of approximately 23.8 to 1. "
TRLEF,1648636,Trillion Energy International Inc.,,,,Refer to original file,Refer to original file
ERNA,748592,Eterna Therapeutics Inc.,,,,Refer to original file,Refer to original file
GRTA,1600626,"Griffin Realty Trust, Inc.",3291192.0,203160,16.27,"305,180 as reflected in the Summary Compensation Table on page 36. The 2020 annual total compensation for the median-compensated employee, calculated in the same manner, was estimated to be $203,160. ","as $3,305,180 as reflected in the Summary Compensation Table on page 36. The 2020 annual total compensation for the median-compensated employee, calculated in the same manner, was estimated to be $203,160. Therefore, our Chief Executive Officer to median employee pay ratio is approximately 16.27:1.R"
LNW,750004,"Light & Wonder, Inc.",322584.0,53764,67,"tion S-K. For 2020, the estimated annual total compensation of the median employee of the Company and its consolidated subsidiaries (other than the President and Chief Executive Officer) was $53,764. ","d its accompanying footnotes. Based on this information, the ratio of the compensation of the President and Chief Executive Officer to the annual total compensation of the median employee was 67 to 1 "
AORT,784199,"ARTIVION, INC.",,,62.6,,")Median Employee(1) ($)Total Compensation(2)3,415,45854,578PEO to Median EmployeePay Ratio 62.6 : 1&"
GWGHQ,1522690,"GWG Holdings, Inc.",,,,Refer to original file,Refer to original file
META,1326801,"Meta Platforms, Inc.",,262633,," is therefore unenforceable.CEO PAY RATIO For the year ended December 31, 2020&#58;&#8226;the median of the annual total compensation of all employees of our company (other than our CEO) was $262,633&",
MNK,1567892,Mallinckrodt plc,1431564.0,119297,125,"wages were considered. We identified employees who were paid within a 2% range ofthe median. We selected an employee from that group and determined that person&#146;s total compensation was $119,297. ","8 as reported in the Summary Compensation Table, our ratio ofCEO pay to median worker pay is 125:1. "
MICS,923601,SINGING MACHINE CO INC,,,,Refer to original file,Refer to original file
LSAK,1041514,LESAKA TECHNOLOGIES INC,,,,,
DSGR,703604,"Distribution Solutions Group, Inc.",,,,Refer to original file,Refer to original file
SGLY,1422892,Singularity Future Technology Ltd.,,,,Refer to original file,Refer to original file
CHRD,1486159,Chord Energy Corp,7478830.0,141110,53.2,"ing his separation from the Company. For 2020, our last completed fiscal year&#58; &#9632;The median of the annual total compensation of all employees of the Company (other than the CEO) was $141,110&","632;Based on this information, for 2020 the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees was reasonably estimated to be 53.2 to 1.T"
SDCH,1022505,"SideChannel, Inc.",,,,Refer to original file,Refer to original file
NXPL,1058307,NextPlat Corp,,,,Refer to original file,Refer to original file
ELV,1156039,"Elevance Health, Inc.",1661688.0,61544,278,"e annual total compensation of the median employee of our Company, as described below, was $61,544. ","              Based on this information for 2020, we reasonably estimate that the ratio of our CEO&#8217;s annual total compensation to the annual total compensation of our median employee was 278:1. "
BALL,9389,BALL Corp,1304350.0,130435,106,"         The total annual compensation of our median employee, not including our CEO, was $130,435. ",", as reported in the Summary Compensation Table, was $13,875,858. For 2020, the ratio of the total annual compensation of our CEO to the total annual compensation of our median employee was 106 to 1. "
FNHCQ,1069996,FedNat Holding Co,137000.0,68500,28,"mmary Compensation Table included above. The 2020 annual total compensation as determined under Item 402 of Regulation S-K for our median employee, excluding our Chief Executive Officer, was $68,500. ","ef Executive Officer, was $68,500. The ratio of our Chief Executive Officer&#8217;s annual total compensation to our median employee&#8217;s total annual compensation for fiscal year 2020 is 28 to 1.C"
LFCR,1005286,"LIFECORE BIOMEDICAL, INC. \DE\",,43229,," 2021.CEO total annual compensation$1,131,299&#160;Median Employee total annual compensation$43,229&",
MATV,1000623,"Mativ Holdings, Inc.",566104.0,51464,112,"           For 2020,                           &#8226;                                    The median of the annual total compensation of all of our employees, other than Dr.&#160;Kramer, was $51,464. ","                  Based on this information, the ratio of the annual total compensation of Dr.&#160;Kramer to the median of the annual total compensation of all employees is estimated to be 112 to 1. "
ENOV,1420800,Enovis CORP,854430.0,28481,304," compensation of the median    compensated of all of our employees (other than our CEO) was $28,481;","on this information, for 2020 theratio of the annual total compensation of Mr. Trerotola, our Chief Executive Officer, to the annual total compensation of ourmedian compensated employee was 304 to one"
STEL,1473844,"Stellar Bancorp, Inc.",,,,Refer to original file,Refer to original file
GEN,849399,Gen Digital Inc.,13770192.0,99784,138.6,"        The FY21 annual total compensation of our median employee (other than our CEO) was $99,784. ","                                    Based on this information, the pay ratio of the annual total compensation of our CEO to the median of the annual total compensation of our employees is 138.6 to 1. "
CECO,3197,CECO ENVIRONMENTAL CORP,170400.0,56800,34," For purposes of this pay ratio disclosure, Median Annual Compensation was determined to be $56,800 ","ensation under his employment agreement, had his annual total compensation for 2020 been $1,925,000, we believe this would have resulted in a ratio closer to 34 to 1. To identify the Median Employee, "
ELME,104894,Elme Communities,448584.0,112146,41,"l compensation as determined under Item 402 of Regulation S-K for our median employee was $112,146. ","m 402 of Regulation S-K for our median employee was $112,146. The ratio of our CEO&#8217;s annual total compensation to our median employee&#8217;s total compensation for fiscal year 2020 is 41 to 1. "
WT,880631,"WisdomTree, Inc.",206750.0,206750,14,"es. For 2020, the annual total compensation of our median employee, determined in accordance with the amounts presented in the &#147;Total&#148; column of the SummaryCompensation Table, was $206,750. "," of the Summary Compensation Table, was $2,881,637. Based on this information, the ratio of the annual total compensation of our CEO to theannual total compensation of our median employee is 14 to 1. "
AREN,894871,"Arena Group Holdings, Inc.",,,,Refer to original file,Refer to original file
WTW,1140536,WILLIS TOWERS WATSON PLC,,69718,,"le. Our estimated median employee&#146;s Summary Compensation Table total compensation was $69,718. ",
GABC,714395,"GERMAN AMERICAN BANCORP, INC.",126432.0,42144,32,"n this proxy statement. Our median employee&#8217;s annual total compensation for 2020 was $42,144. ",eder&#8217;s 2020 annual total compensation was approximately 32 times that of our median employee. 
REVRQ,887921,REVLON INC /DE/,,,,Refer to original file,Refer to original file
IDR,1030192,"Idaho Strategic Resources, Inc.",66938.0,66938,1.1,"ur CEO for 2020 was 74,208 and the total compensation for the median employee for 2020 was $66,938. "," annual compensation of our CEO for 2020 was 74,208 and the total compensation for the median employee for 2020 was $66,938. &nbsp;The ratio of CEO pay to the pay of our median employee was 1 to 1.1.D"
RBC,1324948,RBC Bearings INC,850731.0,50043,178,"und the world, of whom 2,095 were located in the United States. For fiscal 2021, theestimated median of the annual total compensation of all those employees worldwide (excluding our CEO) was $50,043, ","y Compensation&rdquo; above), which was 178 timesthe compensation of the median employee worldwide, "
COHR,820318,COHERENT CORP.,1043328.0,15808,662,"; The median of the annual total compensation of all our employees (other than our CEO) was $15,808;","9,536.  Based on this information, for fiscal year 2021 the ratio of the annual total compensation ofDr.&nbsp;Mattera to the median of the annual total compensation of all our employees was 662 to 1. "
SBUX,829224,STARBUCKS CORP,,12113,,"2020 annual total compensation for our median employee, a part-time barista in Canada, was $12,113. ",
SMST,1585389,"SmartStop Self Storage REIT, Inc.",143300.0,35825,42,"2020 annual totalcompensation for our median employee as determined based on SEC rules was $35,825. ","1,510,151. Based on this information, the ratio of our ChiefExecutive Officer&#146;s annual total compensation to our median employee&#146;s annual total compensation for fiscal year 2020 is 42 to 1. "
PR,1658566,Permian Resources Corp,611028.0,152757,43,"ary Compensation Table.For 2020, the annual total compensation of our median employee was $152,757, ","mmary Compensation Table. Therefore, in 2020, the ratio of our CEO&#8217;s annual total compensation to the annual total compensation of our median employee was estimated to be approximately 43 to 1.C"
APA,1841666,APA Corp,1363048.0,170381,84,"of our median employee. The annual total compensation of our median employee for 2020 was $170,381. ","for 2020 was $14,321,225. Based on the foregoing, our estimate of the ratio of the annual total compensation of our CEO and President to the annual total compensation of our median employee was 84:1, "
BFH,1101215,"BREAD FINANCIAL HOLDINGS, INC.",,,,,
V,1403161,VISA INC.,3074820.0,146420,211,"Median of the annual totalcompensation of our employees (excluding our CEO) (B)&nbsp;&nbsp;$146,420&","nbsp;$30,944,838&nbsp;&nbsp;&nbsp; Median of the annual totalcompensation of our employees (excluding our CEO) (B)&nbsp;&nbsp;$146,420&nbsp;&nbsp;&nbsp; Ratio of (A)&nbsp;to(B)&nbsp;&nbsp;&nbsp;211:1&"
WLY,107140,"JOHN WILEY & SONS, INC.",727536.0,60628,121,"fiscal year 2021, the median annual total compensation of all employees of the Company was $60,628. ","ed on this information, for fiscal year 2021, the ratio of the compensation of the Chief Executive Officer to the median annual total compensation of all other employees was estimated to be 121 to 1.I"
PARA,813828,Paramount Global,3894549.0,94989,411,"0, our last completed fiscal year, the annual total compensation of the median employee was $94,989 ","t included in the Summary Compensation Table for Fiscal Year 2020. For 2020, the ratio of the annualtotal compensation of the CEO to the annual total compensation of the median employee was 411 to 1. "
ASAP,1653247,Waitr Holdings Inc.,661944.0,27581,247,"e annual total compensation ofthe median of all Company employees (other than the CEO) was $27,581. ","020, the ratio of the annual total compensation of the CEO to the annual total compensation of our median employee, as required to be reported pursuant to Regulation 402 of Regulation S-K, was 247:1. "
EGIO,1391127,"Edgio, Inc.",200938.0,100469,26,"on of our CEO, Mr. Lento. &#8226;the annual total compensation of our median employees was $100,469&",ratio of our CEO's annual total compensation to our median's annual total compensation was 26 to 1. 
NIC,1174850,NICOLET BANKSHARES INC,,47884,,"Compensation Table). The compensation of our median employee for 2020 was calculated to be $47,884. ",
HOUS,1398987,Anywhere Real Estate Inc.,,66824,,"te of 1.35772, as in effect as of the last day of 2020.  Based on the above, our non-CEO median employee is a full-time employee located in the United States with annual total compensation of $66,824 ",
MODG,837465,Topgolf Callaway Brands Corp.,483179.19999999995,48317.92,102,"iscal year:  &nbsp;&nbsp;&#149;&nbsp; The annual total compensation of the median employee of our company (excluding our CEO) calculated using the SummaryCompensation Table methodology was $48,317.92;",",929,381.00. &nbsp;&nbsp;Based on this information, for 2020, the ratio of the annual total compensation of Mr.&nbsp;Brewer, our CEO, to the annual total compensation of ourmedian employee was 102:1, "
PRET,77281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,408035.0,81607,53,"the SEC. For 2020, our last completed fiscal year:  &nbsp;&#149;&nbsp; The median of the annual total compensation of all employees of our company (other than our Chief Executive Officer),was $81,607;","s information, for 2020 the ratio of the annual total compensationof Mr.&nbsp;Coradino, our Chairman and Chief Executive Officer, to the median of the total compensation of all employees was 53 to 1. "
BMYMP,14272,BRISTOL MYERS SQUIBB CO,1911039.0,147003,137," employees. We estimate that the median employee&#8217;s 2020 total compensation, as determined in the same manner as &#8220;Total Compensation&#8221; in The Summary Compensation Table, was $147,003. ","50,902, which was 137:1 times that of the median of the annual total compensation of all employees. "
USB-PA,36104,US BANCORP \DE\,1615572.0,76932,218,"l compensation of our employees and the annual total compensation of our CEO. &#9654; &#8203;The median of the annual total compensation of all employees of our company other than the CEO was $76,932 ",benefits generally available to all employees. &#9654; &#8203;The resulting ratio of the annual total compensation of our median employee to the annual total compensation of ourCEO for 2020 is 1:218. 
BRK-A,1067983,BERKSHIRE HATHAWAY INC,376986.5,68543,5.55,"al compensation ($380,328) to the annual total compensation of the median employee in 2020 ($68,543)","escribed in thepreceding paragraphs, the ratio of Mr.&nbsp;Buffett&#146;s annual total compensation ($380,328) to the annual total compensation of the median employee in 2020 ($68,543) was 5.55 to 1. "
JPM-PC,19617,JPMORGAN CHASE & CO,3123978.0,80102,395,"employee benefits&#8226;The annual total compensation of our estimated median employee was $80,102, ","benefits&#8226;The annual total compensation of our estimated median employee was $80,102, including Firm-paid employee benefits2 and change in pension value&#8226;This represents a ratio of 395 to 1I"
JPM-PD,19617,JPMORGAN CHASE & CO,3123978.0,80102,395,"employee benefits&#8226;The annual total compensation of our estimated median employee was $80,102, ","benefits&#8226;The annual total compensation of our estimated median employee was $80,102, including Firm-paid employee benefits2 and change in pension value&#8226;This represents a ratio of 395 to 1I"
BML-PH,70858,BANK OF AMERICA CORP /DE/,2561382.0,94866,274,"ion*&nbsp; &nbsp; $25,951,521 &nbsp; Median employee annual total compensation&nbsp; &nbsp; $94,866 "," total compensation&nbsp; &nbsp; $94,866 &nbsp; CEO to median employee pay ratio&nbsp; &nbsp; 274:1 "
BML-PG,70858,BANK OF AMERICA CORP /DE/,2561382.0,94866,274,"ion*&nbsp; &nbsp; $25,951,521 &nbsp; Median employee annual total compensation&nbsp; &nbsp; $94,866 "," total compensation&nbsp; &nbsp; $94,866 &nbsp; CEO to median employee pay ratio&nbsp; &nbsp; 274:1 "
BAC-PB,70858,BANK OF AMERICA CORP /DE/,2561382.0,94866,274,"ion*&nbsp; &nbsp; $25,951,521 &nbsp; Median employee annual total compensation&nbsp; &nbsp; $94,866 "," total compensation&nbsp; &nbsp; $94,866 &nbsp; CEO to median employee pay ratio&nbsp; &nbsp; 274:1 "
BAC-PK,70858,BANK OF AMERICA CORP /DE/,2561382.0,94866,274,"ion*&nbsp; &nbsp; $25,951,521 &nbsp; Median employee annual total compensation&nbsp; &nbsp; $94,866 "," total compensation&nbsp; &nbsp; $94,866 &nbsp; CEO to median employee pay ratio&nbsp; &nbsp; 274:1 "
BML-PL,70858,BANK OF AMERICA CORP /DE/,2561382.0,94866,274,"ion*&nbsp; &nbsp; $25,951,521 &nbsp; Median employee annual total compensation&nbsp; &nbsp; $94,866 "," total compensation&nbsp; &nbsp; $94,866 &nbsp; CEO to median employee pay ratio&nbsp; &nbsp; 274:1 "
BAC-PL,70858,BANK OF AMERICA CORP /DE/,2561382.0,94866,274,"ion*&nbsp; &nbsp; $25,951,521 &nbsp; Median employee annual total compensation&nbsp; &nbsp; $94,866 "," total compensation&nbsp; &nbsp; $94,866 &nbsp; CEO to median employee pay ratio&nbsp; &nbsp; 274:1 "
BML-PJ,70858,BANK OF AMERICA CORP /DE/,2561382.0,94866,274,"ion*&nbsp; &nbsp; $25,951,521 &nbsp; Median employee annual total compensation&nbsp; &nbsp; $94,866 "," total compensation&nbsp; &nbsp; $94,866 &nbsp; CEO to median employee pay ratio&nbsp; &nbsp; 274:1 "
BAC-PE,70858,BANK OF AMERICA CORP /DE/,2561382.0,94866,274,"ion*&nbsp; &nbsp; $25,951,521 &nbsp; Median employee annual total compensation&nbsp; &nbsp; $94,866 "," total compensation&nbsp; &nbsp; $94,866 &nbsp; CEO to median employee pay ratio&nbsp; &nbsp; 274:1 "
WFC-PL,72971,WELLS FARGO & COMPANY/MN,2009232.0,74416,274,"mated annual total compensation of the median Wells Fargo employee (other thanour CEO) was $74,416. ","er thanour CEO) was $74,416. We estimate that our CEO&#146;s total annual compensation was 274 times"
WFC-PQ,72971,WELLS FARGO & COMPANY/MN,2009232.0,74416,274,"mated annual total compensation of the median Wells Fargo employee (other thanour CEO) was $74,416. ","er thanour CEO) was $74,416. We estimate that our CEO&#146;s total annual compensation was 274 times"
WFC-PY,72971,WELLS FARGO & COMPANY/MN,2009232.0,74416,274,"mated annual total compensation of the median Wells Fargo employee (other thanour CEO) was $74,416. ","er thanour CEO) was $74,416. We estimate that our CEO&#146;s total annual compensation was 274 times"
WFC-PR,72971,WELLS FARGO & COMPANY/MN,2009232.0,74416,274,"mated annual total compensation of the median Wells Fargo employee (other thanour CEO) was $74,416. ","er thanour CEO) was $74,416. We estimate that our CEO&#146;s total annual compensation was 274 times"
C-PJ,831001,CITIGROUP INC,2298156.0,54718,420," median annual total compensation of all employees of our company (other than the CEO) was $54,718, ","3,609.(1)   &#9679;   Based on this information, for 2020, the ratio of the annual total compensation of our CEO to the median annual total compensation of all employees was estimated to be 420 to 1. "
TBB,732717,AT&T INC.,1966778.0,89399,227,"e Officers&#151;Summary Compensation Table  The total compensation of our median employee, $89,399. ","e  The total compensation of our median employee, $89,399. The final pay ratiocalculation is 227:1. "
WFC-PC,72971,WELLS FARGO & COMPANY/MN,2009232.0,74416,274,"mated annual total compensation of the median Wells Fargo employee (other thanour CEO) was $74,416. ","er thanour CEO) was $74,416. We estimate that our CEO&#146;s total annual compensation was 274 times"
USB-PH,36104,US BANCORP \DE\,1615572.0,76932,218,"l compensation of our employees and the annual total compensation of our CEO. &#9654; &#8203;The median of the annual total compensation of all employees of our company other than the CEO was $76,932 ",benefits generally available to all employees. &#9654; &#8203;The resulting ratio of the annual total compensation of our median employee to the annual total compensation of ourCEO for 2020 is 1:218. 
USB-PP,36104,US BANCORP \DE\,1615572.0,76932,218,"l compensation of our employees and the annual total compensation of our CEO. &#9654; &#8203;The median of the annual total compensation of all employees of our company other than the CEO was $76,932 ",benefits generally available to all employees. &#9654; &#8203;The resulting ratio of the annual total compensation of our median employee to the annual total compensation of ourCEO for 2020 is 1:218. 
GS-PA,886982,GOLDMAN SACHS GROUP INC,2370310.0,139430,172," that theMedian Compensation Amount (calculated in accordance with SEC rules) for 2020 is $139,430. ","40,657, and theratio between this amount and the Median Compensation Amount is approximately 172:1. "
GS-PJ,886982,GOLDMAN SACHS GROUP INC,2370310.0,139430,172," that theMedian Compensation Amount (calculated in accordance with SEC rules) for 2020 is $139,430. ","40,657, and theratio between this amount and the Median Compensation Amount is approximately 172:1. "
